订单号,商品ID,商品名,单价,数量,总价,下单时间
700010202001054839,700010,儿童口罩,20,19,380,2020-01-05 16:48:39
700010202001055216,700010,儿童口罩,20,5,100,2020-01-05 16:52:16
700014202001051156,700014,消毒液,28,29,812,2020-01-05 17:11:56
700014202001054018,700014,消毒液,28,39,1092,2020-01-05 17:40:18
700010202001050138,700010,儿童口罩,20,50,1000,2020-01-05 20:01:38
700010202001050237,700010,儿童口罩,20,29,580,2020-01-05 20:02:37
700011202001050934,700011,袜子,5,22,110,2020-01-05 20:09:34
700012202001052020,700012,隔汗巾,8,11,88,2020-01-05 20:20:20
700012202001052816,700012,隔汗巾,8,30,240,2020-01-05 20:28:16
700014202001053811,700014,消毒液,28,33,924,2020-01-05 20:38:11
700011202001054720,700011,袜子,5,14,70,2020-01-05 20:47:20
700014202001051901,700014,消毒液,28,44,1232,2020-01-05 21:19:01
700013202001055837,700013,酒精棉片,15,24,360,2020-01-05 21:58:37
700012202001053523,700012,隔汗巾,8,18,144,2020-01-05 23:35:23
700015202001061840,700015,驱蚊贴,25,29,725,2020-01-06 01:18:40
700012202001062101,700012,隔汗巾,8,22,176,2020-01-06 02:21:01
700012202001062241,700012,隔汗巾,8,27,216,2020-01-06 02:22:41
700014202001062750,700014,消毒液,28,46,1288,2020-01-06 02:27:50
700012202001065826,700012,隔汗巾,8,26,208,2020-01-06 03:58:26
700014202001060843,700014,消毒液,28,39,1092,2020-01-06 04:08:43
700014202001061911,700014,消毒液,28,46,1288,2020-01-06 04:19:11
700014202001062021,700014,消毒液,28,23,644,2020-01-06 04:20:21
700013202001060216,700013,酒精棉片,15,13,195,2020-01-06 05:02:16
700012202001061743,700012,隔汗巾,8,14,112,2020-01-06 05:17:43
700012202001064451,700012,隔汗巾,8,27,216,2020-01-06 05:44:51
700014202001062731,700014,消毒液,28,29,812,2020-01-06 06:27:31
700014202001064116,700014,消毒液,28,41,1148,2020-01-06 07:41:16
700012202001065159,700012,隔汗巾,8,24,192,2020-01-06 07:51:59
700014202001060919,700014,消毒液,28,38,1064,2020-01-06 09:09:19
700012202001062633,700012,隔汗巾,8,28,224,2020-01-06 10:26:33
700014202001063707,700014,消毒液,28,38,1064,2020-01-06 10:37:07
700013202001065758,700013,酒精棉片,15,38,570,2020-01-06 10:57:58
700014202001064211,700014,消毒液,28,32,896,2020-01-06 11:42:11
700015202001064248,700015,驱蚊贴,25,18,450,2020-01-06 11:42:48
700013202001064658,700013,酒精棉片,15,28,420,2020-01-06 11:46:58
700012202001061544,700012,隔汗巾,8,21,168,2020-01-06 12:15:44
700010202001062454,700010,儿童口罩,20,12,240,2020-01-06 12:24:54
700010202001063831,700010,儿童口罩,20,25,500,2020-01-06 12:38:31
700010202001063831,700010,儿童口罩,20,18,360,2020-01-06 12:38:31
700010202001063831,700010,儿童口罩,20,23,460,2020-01-06 12:38:31
700015202001064642,700015,驱蚊贴,25,14,350,2020-01-06 12:46:42
700010202001064805,700010,儿童口罩,20,20,400,2020-01-06 12:48:05
700010202001065054,700010,儿童口罩,20,19,380,2020-01-06 12:50:54
700012202001060509,700012,隔汗巾,8,29,232,2020-01-06 13:05:09
700010202001061234,700010,儿童口罩,20,23,460,2020-01-06 13:12:34
700010202001061234,700010,儿童口罩,20,23,460,2020-01-06 13:12:34
700010202001061751,700010,儿童口罩,20,50,1000,2020-01-06 13:17:51
700013202001063401,700013,酒精棉片,15,15,225,2020-01-06 13:34:01
700015202001060800,700015,驱蚊贴,25,12,300,2020-01-06 14:08:00
700014202001061109,700014,消毒液,28,18,504,2020-01-06 14:11:09
700010202001063439,700010,儿童口罩,20,25,500,2020-01-06 14:34:39
700010202001065159,700010,儿童口罩,20,45,900,2020-01-06 14:51:59
700010202001061711,700010,儿童口罩,20,25,500,2020-01-06 15:17:11
700010202001061711,700010,儿童口罩,20,23,460,2020-01-06 15:17:11
700010202001061908,700010,儿童口罩,20,15,300,2020-01-06 15:19:08
700012202001062435,700012,隔汗巾,8,22,176,2020-01-06 15:24:35
700010202001063210,700010,儿童口罩,20,30,600,2020-01-06 15:32:10
700010202001063210,700010,儿童口罩,20,10,200,2020-01-06 15:32:10
700010202001061746,700010,儿童口罩,20,15,300,2020-01-06 16:17:46
700010202001062626,700010,儿童口罩,20,23,460,2020-01-06 16:26:26
700010202001062626,700010,儿童口罩,20,25,500,2020-01-06 16:26:26
700012202001063105,700012,隔汗巾,8,14,112,2020-01-06 16:31:05
700015202001063108,700015,驱蚊贴,25,17,425,2020-01-06 16:31:08
700010202001064349,700010,儿童口罩,20,10,200,2020-01-06 16:43:49
700010202001065642,700010,儿童口罩,20,30,600,2020-01-06 16:56:42
700010202001061505,700010,儿童口罩,20,17,340,2020-01-06 17:15:05
700010202001061505,700010,儿童口罩,20,10,200,2020-01-06 17:15:05
700010202001063445,700010,儿童口罩,20,48,960,2020-01-06 17:34:45
700010202001063809,700010,儿童口罩,20,25,500,2020-01-06 17:38:09
700010202001063809,700010,儿童口罩,20,15,300,2020-01-06 17:38:09
700010202001064239,700010,儿童口罩,20,16,320,2020-01-06 17:42:39
700014202001065411,700014,消毒液,28,18,504,2020-01-06 17:54:11
700010202001061425,700010,儿童口罩,20,30,600,2020-01-06 18:14:25
700010202001061425,700010,儿童口罩,20,25,500,2020-01-06 18:14:25
700010202001062606,700010,儿童口罩,20,15,300,2020-01-06 19:26:06
700010202001062606,700010,儿童口罩,20,15,300,2020-01-06 19:26:06
700010202001063251,700010,儿童口罩,20,10,200,2020-01-06 19:32:51
700014202001064115,700014,消毒液,28,20,560,2020-01-06 19:41:15
700015202001060906,700015,驱蚊贴,25,24,600,2020-01-06 20:09:06
700010202001062909,700010,儿童口罩,20,50,1000,2020-01-06 20:29:09
700014202001063114,700014,消毒液,28,44,1232,2020-01-06 20:31:14
700010202001063359,700010,儿童口罩,20,12,240,2020-01-06 20:33:59
700010202001063359,700010,儿童口罩,20,35,700,2020-01-06 20:33:59
700010202001064452,700010,儿童口罩,20,5,100,2020-01-06 20:44:52
700010202001065952,700010,儿童口罩,20,42,840,2020-01-06 20:59:52
700010202001060657,700010,儿童口罩,20,23,460,2020-01-06 21:06:57
700010202001060758,700010,儿童口罩,20,15,300,2020-01-06 21:07:58
700010202001061104,700010,儿童口罩,20,15,300,2020-01-06 21:11:04
700010202001064636,700010,儿童口罩,20,10,200,2020-01-06 21:46:36
700011202001064736,700011,袜子,5,16,80,2020-01-06 21:47:36
700010202001064818,700010,儿童口罩,20,12,240,2020-01-06 21:48:18
700010202001064818,700010,儿童口罩,20,25,500,2020-01-06 21:48:18
700010202001064916,700010,儿童口罩,20,23,460,2020-01-06 21:49:16
700010202001065258,700010,儿童口罩,20,25,500,2020-01-06 21:52:58
700010202001065258,700010,儿童口罩,20,15,300,2020-01-06 21:52:58
700010202001065830,700010,儿童口罩,20,50,1000,2020-01-06 21:58:30
700010202001065830,700010,儿童口罩,20,12,240,2020-01-06 21:58:30
700010202001065830,700010,儿童口罩,20,10,200,2020-01-06 21:58:30
700010202001062644,700010,儿童口罩,20,12,240,2020-01-06 22:26:44
700010202001062644,700010,儿童口罩,20,20,400,2020-01-06 22:26:44
700010202001062909,700010,儿童口罩,20,50,1000,2020-01-06 22:29:09
700010202001063018,700010,儿童口罩,20,25,500,2020-01-06 22:30:18
700010202001063018,700010,儿童口罩,20,15,300,2020-01-06 22:30:18
700010202001063018,700010,儿童口罩,20,45,900,2020-01-06 22:30:18
700010202001063551,700010,儿童口罩,20,23,460,2020-01-06 22:35:51
700013202001063758,700013,酒精棉片,15,49,735,2020-01-06 22:37:58
700012202001064019,700012,隔汗巾,8,17,136,2020-01-06 22:40:19
700010202001065610,700010,儿童口罩,20,20,400,2020-01-06 22:56:10
700010202001065610,700010,儿童口罩,20,29,580,2020-01-06 22:56:10
700010202001065909,700010,儿童口罩,20,50,1000,2020-01-06 22:59:09
700010202001060336,700010,儿童口罩,20,35,700,2020-01-06 23:03:36
700010202001061555,700010,儿童口罩,20,19,380,2020-01-06 23:15:55
700011202001061751,700011,袜子,5,29,145,2020-01-06 23:17:51
700010202001063735,700010,儿童口罩,20,35,700,2020-01-06 23:37:35
700010202001065003,700010,儿童口罩,20,35,700,2020-01-06 23:50:03
700010202001065640,700010,儿童口罩,20,23,460,2020-01-06 23:56:40
700014202001070046,700014,消毒液,28,43,1204,2020-01-07 00:00:46
700011202001071928,700011,袜子,5,29,145,2020-01-07 00:19:28
700014202001073847,700014,消毒液,28,10,280,2020-01-07 00:38:47
700013202001075235,700013,酒精棉片,15,15,225,2020-01-07 00:52:35
700013202001075235,700013,酒精棉片,15,15,225,2020-01-07 00:52:35
700015202001070636,700015,驱蚊贴,25,17,425,2020-01-07 01:06:36
700012202001072026,700012,隔汗巾,8,27,216,2020-01-07 01:20:26
700014202001075043,700014,消毒液,28,24,672,2020-01-07 01:50:43
700012202001070521,700012,隔汗巾,8,26,208,2020-01-07 02:05:21
700014202001073632,700014,消毒液,28,32,896,2020-01-07 02:36:32
700015202001072936,700015,驱蚊贴,25,8,200,2020-01-07 03:29:36
700013202001074423,700013,酒精棉片,15,38,570,2020-01-07 03:44:23
700015202001074550,700015,驱蚊贴,25,5,125,2020-01-07 03:45:50
700014202001075942,700014,消毒液,28,31,868,2020-01-07 03:59:42
700014202001071634,700014,消毒液,28,31,868,2020-01-07 04:16:34
700014202001070414,700014,消毒液,28,49,1372,2020-01-07 05:04:14
700012202001072251,700012,隔汗巾,8,29,232,2020-01-07 05:22:51
700014202001074246,700014,消毒液,28,22,616,2020-01-07 05:42:46
700013202001074633,700013,酒精棉片,15,19,285,2020-01-07 05:46:33
700012202001074645,700012,隔汗巾,8,23,184,2020-01-07 05:46:45
700012202001075125,700012,隔汗巾,8,16,128,2020-01-07 05:51:25
700014202001070549,700014,消毒液,28,24,672,2020-01-07 06:05:49
700014202001070741,700014,消毒液,28,22,616,2020-01-07 06:07:41
700013202001070923,700013,酒精棉片,15,38,570,2020-01-07 06:09:23
700013202001072636,700013,酒精棉片,15,30,450,2020-01-07 06:26:36
700010202001070354,700010,儿童口罩,20,32,640,2020-01-07 07:03:54
700010202001070354,700010,儿童口罩,20,12,240,2020-01-07 07:03:54
700010202001070354,700010,儿童口罩,20,46,920,2020-01-07 07:03:54
700010202001073208,700010,儿童口罩,20,12,240,2020-01-07 07:32:08
700010202001073208,700010,儿童口罩,20,12,240,2020-01-07 07:32:08
700011202001073909,700011,袜子,5,13,65,2020-01-07 07:39:09
700010202001074230,700010,儿童口罩,20,25,500,2020-01-07 07:42:30
700010202001070138,700010,儿童口罩,20,42,840,2020-01-07 08:01:38
700010202001073546,700010,儿童口罩,20,15,300,2020-01-07 08:35:46
700012202001074130,700012,隔汗巾,8,12,96,2020-01-07 08:41:30
700010202001074725,700010,儿童口罩,20,39,780,2020-01-07 08:47:25
700014202001074737,700014,消毒液,28,33,924,2020-01-07 08:47:37
700010202001075508,700010,儿童口罩,20,15,300,2020-01-07 08:55:08
700010202001070415,700010,儿童口罩,20,50,1000,2020-01-07 09:04:15
700010202001070845,700010,儿童口罩,20,18,360,2020-01-07 09:08:45
700010202001072108,700010,儿童口罩,20,43,860,2020-01-07 09:21:08
700014202001072414,700014,消毒液,28,37,1036,2020-01-07 09:24:14
700010202001073415,700010,儿童口罩,20,15,300,2020-01-07 09:34:15
700010202001073415,700010,儿童口罩,20,12,240,2020-01-07 09:34:15
700010202001073415,700010,儿童口罩,20,28,560,2020-01-07 09:34:15
700010202001073723,700010,儿童口罩,20,12,240,2020-01-07 09:37:23
700011202001073903,700011,袜子,5,11,55,2020-01-07 09:39:03
700010202001074007,700010,儿童口罩,20,10,200,2020-01-07 09:40:07
700010202001074945,700010,儿童口罩,20,12,240,2020-01-07 09:49:45
700015202001075154,700015,驱蚊贴,25,24,600,2020-01-07 09:51:54
700010202001070118,700010,儿童口罩,20,30,600,2020-01-07 10:01:18
700010202001071024,700010,儿童口罩,20,10,200,2020-01-07 10:10:24
700010202001071445,700010,儿童口罩,20,50,1000,2020-01-07 10:14:45
700010202001071702,700010,儿童口罩,20,48,960,2020-01-07 10:17:02
700010202001074906,700010,儿童口罩,20,23,460,2020-01-07 10:49:06
700010202001074906,700010,儿童口罩,20,25,500,2020-01-07 10:49:06
700010202001070301,700010,儿童口罩,20,15,300,2020-01-07 11:03:01
700010202001070301,700010,儿童口罩,20,15,300,2020-01-07 11:03:01
700010202001070521,700010,儿童口罩,20,23,460,2020-01-07 11:05:21
700010202001070521,700010,儿童口罩,20,25,500,2020-01-07 11:05:21
700010202001071101,700010,儿童口罩,20,35,700,2020-01-07 11:11:01
700014202001073509,700014,消毒液,28,36,1008,2020-01-07 11:35:09
700010202001073754,700010,儿童口罩,20,23,460,2020-01-07 11:37:54
700010202001073754,700010,儿童口罩,20,23,460,2020-01-07 11:37:54
700010202001074503,700010,儿童口罩,20,15,300,2020-01-07 11:45:03
700010202001075455,700010,儿童口罩,20,20,400,2020-01-07 11:54:55
700010202001071730,700010,儿童口罩,20,23,460,2020-01-07 12:17:30
700010202001071730,700010,儿童口罩,20,20,400,2020-01-07 12:17:30
700015202001071828,700015,驱蚊贴,25,18,450,2020-01-07 12:18:28
700010202001073809,700010,儿童口罩,20,20,400,2020-01-07 12:38:09
700010202001074934,700010,儿童口罩,20,23,460,2020-01-07 12:49:34
700010202001075648,700010,儿童口罩,20,39,780,2020-01-07 12:56:48
700010202001070057,700010,儿童口罩,20,12,240,2020-01-07 13:00:57
700010202001070624,700010,儿童口罩,20,10,200,2020-01-07 13:06:24
700010202001070624,700010,儿童口罩,20,50,1000,2020-01-07 13:06:24
700010202001073013,700010,儿童口罩,20,45,900,2020-01-07 13:30:13
700010202001073838,700010,儿童口罩,20,15,300,2020-01-07 13:38:38
700010202001073838,700010,儿童口罩,20,26,520,2020-01-07 13:38:38
700010202001074823,700010,儿童口罩,20,15,300,2020-01-07 13:48:23
700010202001074823,700010,儿童口罩,20,20,400,2020-01-07 13:48:23
700010202001073301,700010,儿童口罩,20,20,400,2020-01-07 14:33:01
700010202001073301,700010,儿童口罩,20,17,340,2020-01-07 14:33:01
700015202001073538,700015,驱蚊贴,25,16,400,2020-01-07 14:35:38
700010202001070859,700010,儿童口罩,20,20,400,2020-01-07 15:08:59
700010202001070859,700010,儿童口罩,20,32,640,2020-01-07 15:08:59
700010202001071058,700010,儿童口罩,20,15,300,2020-01-07 15:10:58
700010202001071058,700010,儿童口罩,20,12,240,2020-01-07 15:10:58
700010202001071058,700010,儿童口罩,20,15,300,2020-01-07 15:10:58
700010202001072033,700010,儿童口罩,20,17,340,2020-01-07 15:20:33
700010202001072033,700010,儿童口罩,20,23,460,2020-01-07 15:20:33
700010202001072033,700010,儿童口罩,20,13,260,2020-01-07 15:20:33
700010202001072922,700010,儿童口罩,20,15,300,2020-01-07 15:29:22
700010202001072944,700010,儿童口罩,20,12,240,2020-01-07 15:29:44
700010202001073531,700010,儿童口罩,20,5,100,2020-01-07 15:35:31
700010202001073531,700010,儿童口罩,20,50,1000,2020-01-07 15:35:31
700010202001074806,700010,儿童口罩,20,30,600,2020-01-07 15:48:06
700010202001074806,700010,儿童口罩,20,27,540,2020-01-07 15:48:06
700010202001074806,700010,儿童口罩,20,16,320,2020-01-07 15:48:06
700010202001075723,700010,儿童口罩,20,28,560,2020-01-07 15:57:23
700010202001075838,700010,儿童口罩,20,35,700,2020-01-07 15:58:38
700010202001070239,700010,儿童口罩,20,19,380,2020-01-07 16:02:39
700010202001070239,700010,儿童口罩,20,15,300,2020-01-07 16:02:39
700010202001070503,700010,儿童口罩,20,45,900,2020-01-07 16:05:03
700010202001071323,700010,儿童口罩,20,20,400,2020-01-07 16:13:23
700010202001071323,700010,儿童口罩,20,35,700,2020-01-07 16:13:23
700010202001071553,700010,儿童口罩,20,17,340,2020-01-07 16:15:53
700010202001071553,700010,儿童口罩,20,23,460,2020-01-07 16:15:53
700010202001071553,700010,儿童口罩,20,18,360,2020-01-07 16:15:53
700010202001072304,700010,儿童口罩,20,15,300,2020-01-07 16:23:04
700010202001072539,700010,儿童口罩,20,49,980,2020-01-07 16:25:39
700010202001073649,700010,儿童口罩,20,26,520,2020-01-07 16:36:49
700010202001073649,700010,儿童口罩,20,19,380,2020-01-07 16:36:49
700010202001074250,700010,儿童口罩,20,15,300,2020-01-07 16:42:50
700010202001074250,700010,儿童口罩,20,15,300,2020-01-07 16:42:50
700010202001075004,700010,儿童口罩,20,16,320,2020-01-07 16:50:04
700010202001075809,700010,儿童口罩,20,35,700,2020-01-07 16:58:09
700014202001070553,700014,消毒液,28,21,588,2020-01-07 17:05:53
700014202001070834,700014,消毒液,28,28,784,2020-01-07 17:08:34
700014202001074415,700014,消毒液,28,50,1400,2020-01-07 17:44:15
700012202001070459,700012,隔汗巾,8,22,176,2020-01-07 19:04:59
700012202001075005,700012,隔汗巾,8,18,144,2020-01-07 19:50:05
700014202001070139,700014,消毒液,28,49,1372,2020-01-07 20:01:39
700011202001072624,700011,袜子,5,12,60,2020-01-07 22:26:24
700015202001071828,700015,驱蚊贴,25,22,550,2020-01-07 23:18:28
700015202001080401,700015,驱蚊贴,25,20,500,2020-01-08 00:04:01
700014202001082014,700014,消毒液,28,17,476,2020-01-08 01:20:14
700013202001082005,700013,酒精棉片,15,28,420,2020-01-08 02:20:05
700011202001082152,700011,袜子,5,27,135,2020-01-08 05:21:52
700012202001085249,700012,隔汗巾,8,30,240,2020-01-08 05:52:49
700014202001080621,700014,消毒液,28,29,812,2020-01-08 06:06:21
700014202001084656,700014,消毒液,28,49,1372,2020-01-08 06:46:56
700012202001080743,700012,隔汗巾,8,11,88,2020-01-08 08:07:43
700013202001085959,700013,酒精棉片,15,34,510,2020-01-08 08:59:59
700011202001080019,700011,袜子,5,14,70,2020-01-08 09:00:19
700015202001081905,700015,驱蚊贴,25,24,600,2020-01-08 09:19:05
700015202001082104,700015,驱蚊贴,25,26,650,2020-01-08 10:21:04
700012202001084013,700012,隔汗巾,8,30,240,2020-01-08 10:40:13
700014202001084853,700014,消毒液,28,23,644,2020-01-08 10:48:53
700015202001083406,700015,驱蚊贴,25,25,625,2020-01-08 11:34:06
700014202001085806,700014,消毒液,28,49,1372,2020-01-08 11:58:06
700015202001082027,700015,驱蚊贴,25,23,575,2020-01-08 12:20:27
700015202001083240,700015,驱蚊贴,25,13,325,2020-01-08 12:32:40
700014202001081604,700014,消毒液,28,48,1344,2020-01-08 13:16:04
700014202001084802,700014,消毒液,28,43,1204,2020-01-08 13:48:02
700010202001085609,700010,儿童口罩,20,12,240,2020-01-08 13:56:09
700010202001080424,700010,儿童口罩,20,12,240,2020-01-08 14:04:24
700014202001080805,700014,消毒液,28,27,756,2020-01-08 14:08:05
700010202001082036,700010,儿童口罩,20,22,440,2020-01-08 14:20:36
700010202001082255,700010,儿童口罩,20,10,200,2020-01-08 14:22:55
700010202001084044,700010,儿童口罩,20,15,300,2020-01-08 14:40:44
700014202001085236,700014,消毒液,28,41,1148,2020-01-08 14:52:36
700010202001085711,700010,儿童口罩,20,15,300,2020-01-08 14:57:11
700010202001080500,700010,儿童口罩,20,18,360,2020-01-08 15:05:00
700014202001082120,700014,消毒液,28,42,1176,2020-01-08 15:21:20
700012202001082145,700012,隔汗巾,8,25,200,2020-01-08 15:21:45
700010202001082746,700010,儿童口罩,20,5,100,2020-01-08 15:27:46
700010202001082746,700010,儿童口罩,20,42,840,2020-01-08 15:27:46
700010202001082911,700010,儿童口罩,20,15,300,2020-01-08 15:29:11
700010202001082911,700010,儿童口罩,20,15,300,2020-01-08 15:29:11
700014202001083725,700014,消毒液,28,22,616,2020-01-08 15:37:25
