订单号,商品ID,商品名,单价,数量,总价,下单时间
700012201907223126,700012,隔汗巾,8,12,96,2019-07-22 19:31:26
700010201907222210,700010,儿童口罩,20,12,240,2019-07-22 20:22:10
700010201907224932,700010,儿童口罩,20,10,200,2019-07-22 20:49:32
700012201907231912,700012,隔汗巾,8,18,144,2019-07-23 01:19:12
700015201907235217,700015,驱蚊贴,25,15,375,2019-07-23 01:52:17
700012201907235634,700012,隔汗巾,8,17,136,2019-07-23 04:56:34
700014201907235226,700014,消毒液,28,7,196,2019-07-23 05:52:26
700012201907235839,700012,隔汗巾,8,16,128,2019-07-23 06:58:39
700010201907232008,700010,儿童口罩,20,20,400,2019-07-23 10:20:08
700012201907234225,700012,隔汗巾,8,20,160,2019-07-23 10:42:25
700010201907234435,700010,儿童口罩,20,23,460,2019-07-23 14:44:35
700010201907235205,700010,儿童口罩,20,20,400,2019-07-23 14:52:05
700010201907235032,700010,儿童口罩,20,5,100,2019-07-23 16:50:32
700014201907233441,700014,消毒液,28,10,280,2019-07-23 18:34:41
700010201907233358,700010,儿童口罩,20,15,300,2019-07-23 19:33:58
700010201907232108,700010,儿童口罩,20,5,100,2019-07-23 21:21:08
700010201907232248,700010,儿童口罩,20,15,300,2019-07-23 21:22:48
700014201907231044,700014,消毒液,28,8,224,2019-07-23 22:10:44
700013201907245420,700013,酒精棉片,15,38,570,2019-07-24 02:54:20
700014201907244930,700014,消毒液,28,20,560,2019-07-24 03:49:30
700012201907242454,700012,隔汗巾,8,6,48,2019-07-24 05:24:54
700012201907240250,700012,隔汗巾,8,13,104,2019-07-24 09:02:50
700015201907241704,700015,驱蚊贴,25,27,675,2019-07-24 11:17:04
700014201907243015,700014,消毒液,28,5,140,2019-07-24 11:30:15
700012201907244606,700012,隔汗巾,8,15,120,2019-07-24 12:46:06
700014201907244744,700014,消毒液,28,15,420,2019-07-24 12:47:44
700015201907240213,700015,驱蚊贴,25,21,525,2019-07-24 14:02:13
700014201907243446,700014,消毒液,28,16,448,2019-07-24 15:34:46
700010201907242124,700010,儿童口罩,20,15,300,2019-07-24 17:21:24
700014201907240354,700014,消毒液,28,6,168,2019-07-24 18:03:54
700015201907241059,700015,驱蚊贴,25,7,175,2019-07-24 18:10:59
700010201907241105,700010,儿童口罩,20,15,300,2019-07-24 18:11:05
700012201907245656,700012,隔汗巾,8,14,112,2019-07-24 18:56:56
700015201907243011,700015,驱蚊贴,25,26,650,2019-07-24 20:30:11
700014201907240754,700014,消毒液,28,7,196,2019-07-24 21:07:54
700010201907241225,700010,儿童口罩,20,16,320,2019-07-24 21:12:25
700010201907241454,700010,儿童口罩,20,16,320,2019-07-24 22:14:54
700010201907240033,700010,儿童口罩,20,6,120,2019-07-24 23:00:33
700010201907243658,700010,儿童口罩,20,18,360,2019-07-24 23:36:58
700012201907250111,700012,隔汗巾,8,16,128,2019-07-25 00:01:11
700012201907253720,700012,隔汗巾,8,14,112,2019-07-25 04:37:20
700014201907253444,700014,消毒液,28,6,168,2019-07-25 06:34:44
700010201907253711,700010,儿童口罩,20,18,360,2019-07-25 09:37:11
700010201907253335,700010,儿童口罩,20,8,160,2019-07-25 11:33:35
700010201907254337,700010,儿童口罩,20,12,240,2019-07-25 15:43:37
700010201907252930,700010,儿童口罩,20,10,200,2019-07-25 16:29:30
700010201907254254,700010,儿童口罩,20,10,200,2019-07-25 16:42:54
700014201907255434,700014,消毒液,28,24,672,2019-07-25 18:54:34
700010201907255304,700010,儿童口罩,20,12,240,2019-07-25 21:53:04
700015201907261002,700015,驱蚊贴,25,12,300,2019-07-26 00:10:02
700010201907262353,700010,儿童口罩,20,22,440,2019-07-26 12:23:53
700010201907260329,700010,儿童口罩,20,12,240,2019-07-26 13:03:29
700010201907262939,700010,儿童口罩,20,15,300,2019-07-26 14:29:39
700012201907260017,700012,隔汗巾,8,20,160,2019-07-26 15:00:17
700014201907261031,700014,消毒液,28,17,476,2019-07-26 15:10:31
700010201907265116,700010,儿童口罩,20,25,500,2019-07-26 16:51:16
700010201907260945,700010,儿童口罩,20,15,300,2019-07-26 17:09:45
700014201907260526,700014,消毒液,28,20,560,2019-07-26 18:05:26
700010201907261340,700010,儿童口罩,20,45,900,2019-07-26 18:13:40
700012201907262642,700012,隔汗巾,8,1,8,2019-07-26 20:26:42
700014201907265717,700014,消毒液,28,12,336,2019-07-26 21:57:17
700015201907263937,700015,驱蚊贴,25,9,225,2019-07-26 23:39:37
700014201907274006,700014,消毒液,28,22,616,2019-07-27 00:40:06
700012201907273725,700012,隔汗巾,8,4,32,2019-07-27 01:37:25
700014201907272349,700014,消毒液,28,18,504,2019-07-27 04:23:49
700014201907270417,700014,消毒液,28,6,168,2019-07-27 05:04:17
700014201907271113,700014,消毒液,28,14,392,2019-07-27 05:11:13
700010201907272224,700010,儿童口罩,20,5,100,2019-07-27 07:22:24
700010201907273520,700010,儿童口罩,20,5,100,2019-07-27 09:35:20
700010201907273829,700010,儿童口罩,20,10,200,2019-07-27 09:38:29
700010201907270329,700010,儿童口罩,20,15,300,2019-07-27 11:03:29
700010201907273102,700010,儿童口罩,20,14,280,2019-07-27 11:31:02
700010201907273524,700010,儿童口罩,20,20,400,2019-07-27 12:35:24
700010201907273348,700010,儿童口罩,20,25,500,2019-07-27 13:33:48
700010201907274140,700010,儿童口罩,20,15,300,2019-07-27 14:41:40
700013201907270022,700013,酒精棉片,15,12,180,2019-07-27 16:00:22
700014201907271321,700014,消毒液,28,14,392,2019-07-27 16:13:21
700015201907274815,700015,驱蚊贴,25,30,750,2019-07-27 18:48:15
700013201907275859,700013,酒精棉片,15,39,585,2019-07-27 18:58:59
700015201907274028,700015,驱蚊贴,25,30,750,2019-07-27 21:40:28
700015201907270440,700015,驱蚊贴,25,17,425,2019-07-27 22:04:40
700013201907285935,700013,酒精棉片,15,25,375,2019-07-28 00:59:35
700014201907282339,700014,消毒液,28,15,420,2019-07-28 03:23:39
700014201907283000,700014,消毒液,28,18,504,2019-07-28 05:30:00
700012201907284335,700012,隔汗巾,8,4,32,2019-07-28 09:43:35
700010201907285059,700010,儿童口罩,20,10,200,2019-07-28 10:50:59
700010201907282603,700010,儿童口罩,20,18,360,2019-07-28 13:26:03
700014201907283610,700014,消毒液,28,15,420,2019-07-28 15:36:10
700010201907280755,700010,儿童口罩,20,10,200,2019-07-28 18:07:55
700010201907282419,700010,儿童口罩,20,20,400,2019-07-28 19:24:19
700010201907282447,700010,儿童口罩,20,22,440,2019-07-28 20:24:47
700010201907281636,700010,儿童口罩,20,10,200,2019-07-28 22:16:36
700010201907295500,700010,儿童口罩,20,29,580,2019-07-29 07:55:00
700010201907293734,700010,儿童口罩,20,29,580,2019-07-29 08:37:34
700010201907292152,700010,儿童口罩,20,19,380,2019-07-29 09:21:52
700014201907292150,700014,消毒液,28,24,672,2019-07-29 10:21:50
700010201907291235,700010,儿童口罩,20,38,760,2019-07-29 12:12:35
700010201907292345,700010,儿童口罩,20,8,160,2019-07-29 12:23:45
700012201907293248,700012,隔汗巾,8,14,112,2019-07-29 13:32:48
700010201907291608,700010,儿童口罩,20,18,360,2019-07-29 15:16:08
700010201907291908,700010,儿童口罩,20,12,240,2019-07-29 15:19:08
700010201907290533,700010,儿童口罩,20,12,240,2019-07-29 16:05:33
700010201907293135,700010,儿童口罩,20,12,240,2019-07-29 17:31:35
700014201907293629,700014,消毒液,28,9,252,2019-07-29 17:36:29
700010201907293857,700010,儿童口罩,20,30,600,2019-07-29 19:38:57
700012201907295419,700012,隔汗巾,8,6,48,2019-07-29 19:54:19
700010201907290651,700010,儿童口罩,20,30,600,2019-07-29 21:06:51
700010201907291635,700010,儿童口罩,20,23,460,2019-07-29 21:16:35
700010201907293037,700010,儿童口罩,20,15,300,2019-07-29 21:30:37
700014201907295630,700014,消毒液,28,25,700,2019-07-29 21:56:30
700012201907295544,700012,隔汗巾,8,16,128,2019-07-29 23:55:44
700013201907301439,700013,酒精棉片,15,15,225,2019-07-30 04:14:39
700014201907300001,700014,消毒液,28,17,476,2019-07-30 10:00:01
700014201907302357,700014,消毒液,28,6,168,2019-07-30 11:23:57
700014201907301558,700014,消毒液,28,9,252,2019-07-30 12:15:58
700010201907302920,700010,儿童口罩,20,15,300,2019-07-30 13:29:20
700010201907300513,700010,儿童口罩,20,15,300,2019-07-30 14:05:13
700010201907304506,700010,儿童口罩,20,17,340,2019-07-30 14:45:06
700014201907305920,700014,消毒液,28,7,196,2019-07-30 15:59:20
700010201907304643,700010,儿童口罩,20,12,240,2019-07-30 17:46:43
700010201907300713,700010,儿童口罩,20,16,320,2019-07-30 22:07:13
700012201907314302,700012,隔汗巾,8,7,56,2019-07-31 00:43:02
700012201907315839,700012,隔汗巾,8,6,48,2019-07-31 02:58:39
700013201907315458,700013,酒精棉片,15,39,585,2019-07-31 05:54:58
700014201907310810,700014,消毒液,28,23,644,2019-07-31 11:08:10
700010201908010045,700010,儿童口罩,20,22,440,2019-08-01 01:00:45
700010201908010047,700010,儿童口罩,20,20,400,2019-08-01 02:00:47
700010201908010015,700010,儿童口罩,20,18,360,2019-08-01 08:00:15
700010201908014510,700010,儿童口罩,20,18,360,2019-08-01 08:45:10
700010201908010338,700010,儿童口罩,20,18,360,2019-08-01 10:03:38
700015201908010750,700015,驱蚊贴,25,20,500,2019-08-01 10:07:50
700010201908015803,700010,儿童口罩,20,20,400,2019-08-01 10:58:03
700010201908010048,700010,儿童口罩,20,24,480,2019-08-01 11:00:48
700012201908010613,700012,隔汗巾,8,14,112,2019-08-01 11:06:13
700010201908013519,700010,儿童口罩,20,19,380,2019-08-01 11:35:19
700010201908011520,700010,儿童口罩,20,13,260,2019-08-01 13:15:20
700010201908013954,700010,儿童口罩,20,10,200,2019-08-01 13:39:54
700010201908014015,700010,儿童口罩,20,30,600,2019-08-01 13:40:15
700014201908014526,700014,消毒液,28,14,392,2019-08-01 14:45:26
700010201908011111,700010,儿童口罩,20,30,600,2019-08-01 15:11:11
700010201908011522,700010,儿童口罩,20,16,320,2019-08-01 15:15:22
700010201908012956,700010,儿童口罩,20,30,600,2019-08-01 15:29:56
700010201908015103,700010,儿童口罩,20,35,700,2019-08-01 15:51:03
700011201908010020,700011,袜子,5,2,10,2019-08-01 17:00:20
700014201908010108,700014,消毒液,28,25,700,2019-08-01 17:01:08
700011201908012419,700011,袜子,5,5,25,2019-08-01 17:24:19
700014201908013243,700014,消毒液,28,8,224,2019-08-01 17:32:43
700010201908014544,700010,儿童口罩,20,35,700,2019-08-01 17:45:44
700010201908011528,700010,儿童口罩,20,16,320,2019-08-01 18:15:28
700014201908011817,700014,消毒液,28,20,560,2019-08-01 19:18:17
700014201908011033,700014,消毒液,28,12,336,2019-08-01 22:10:33
700010201908013300,700010,儿童口罩,20,35,700,2019-08-01 23:33:00
700014201908022131,700014,消毒液,28,21,588,2019-08-02 00:21:31
700015201908022500,700015,驱蚊贴,25,11,275,2019-08-02 00:25:00
700011201908020706,700011,袜子,5,10,50,2019-08-02 02:07:06
700014201908022841,700014,消毒液,28,22,616,2019-08-02 02:28:41
700011201908022023,700011,袜子,5,4,20,2019-08-02 03:20:23
700014201908020727,700014,消毒液,28,23,644,2019-08-02 05:07:27
700010201908020021,700010,儿童口罩,20,15,300,2019-08-02 06:00:21
700014201908022522,700014,消毒液,28,21,588,2019-08-02 06:25:22
700010201908020511,700010,儿童口罩,20,15,300,2019-08-02 07:05:11
700014201908023125,700014,消毒液,28,11,308,2019-08-02 07:31:25
700010201908025008,700010,儿童口罩,20,12,240,2019-08-02 07:50:08
700010201908025008,700010,儿童口罩,20,18,360,2019-08-02 07:50:08
700010201908020021,700010,儿童口罩,20,15,300,2019-08-02 08:00:21
700010201908021001,700010,儿童口罩,20,14,280,2019-08-02 09:10:01
700014201908021406,700014,消毒液,28,20,560,2019-08-02 09:14:06
700014201908024625,700014,消毒液,28,11,308,2019-08-02 09:46:25
700011201908022536,700011,袜子,5,15,75,2019-08-02 10:25:36
700012201908025345,700012,隔汗巾,8,14,112,2019-08-02 10:53:45
700014201908025707,700014,消毒液,28,7,196,2019-08-02 10:57:07
700011201908020525,700011,袜子,5,8,40,2019-08-02 11:05:25
700010201908024701,700010,儿童口罩,20,34,680,2019-08-02 11:47:01
700010201908020958,700010,儿童口罩,20,34,680,2019-08-02 12:09:58
700014201908021024,700014,消毒液,28,18,504,2019-08-02 12:10:24
700015201908021542,700015,驱蚊贴,25,12,300,2019-08-02 12:15:42
700010201908023406,700010,儿童口罩,20,34,680,2019-08-02 12:34:06
700014201908020254,700014,消毒液,28,20,560,2019-08-02 15:02:54
700010201908025016,700010,儿童口罩,20,40,800,2019-08-02 15:50:16
700013201908024348,700013,酒精棉片,15,10,150,2019-08-02 16:43:48
700012201908025251,700012,隔汗巾,8,12,96,2019-08-02 16:52:51
700010201908020556,700010,儿童口罩,20,50,1000,2019-08-02 17:05:56
700014201908023639,700014,消毒液,28,14,392,2019-08-02 17:36:39
700010201908024809,700010,儿童口罩,20,32,640,2019-08-02 17:48:09
700015201908020935,700015,驱蚊贴,25,26,650,2019-08-02 18:09:35
700010201908024341,700010,儿童口罩,20,30,600,2019-08-02 18:43:41
700014201908021326,700014,消毒液,28,25,700,2019-08-02 19:13:26
700010201908021358,700010,儿童口罩,20,17,340,2019-08-02 19:13:58
700011201908024000,700011,袜子,5,5,25,2019-08-02 19:40:00
700010201908021108,700010,儿童口罩,20,25,500,2019-08-02 20:11:08
700010201908024549,700010,儿童口罩,20,30,600,2019-08-02 20:45:49
700010201908025036,700010,儿童口罩,20,50,1000,2019-08-02 20:50:36
700014201908025755,700014,消毒液,28,21,588,2019-08-02 20:57:55
700010201908020105,700010,儿童口罩,20,15,300,2019-08-02 21:01:05
700010201908025832,700010,儿童口罩,20,20,400,2019-08-02 22:58:32
700014201908020748,700014,消毒液,28,11,308,2019-08-02 23:07:48
700014201908024348,700014,消毒液,28,23,644,2019-08-02 23:43:48
700014201908035851,700014,消毒液,28,23,644,2019-08-03 00:58:51
700014201908032303,700014,消毒液,28,18,504,2019-08-03 05:23:03
700010201908031929,700010,儿童口罩,20,26,520,2019-08-03 07:19:29
700012201908030856,700012,隔汗巾,8,5,40,2019-08-03 09:08:56
700012201908032840,700012,隔汗巾,8,17,136,2019-08-03 09:28:40
700011201908031603,700011,袜子,5,8,40,2019-08-03 10:16:03
700014201908030115,700014,消毒液,28,6,168,2019-08-03 11:01:15
700014201908033405,700014,消毒液,28,13,364,2019-08-03 11:34:05
700014201908032656,700014,消毒液,28,23,644,2019-08-03 13:26:56
700012201908030047,700012,隔汗巾,8,10,80,2019-08-03 15:00:47
700010201908030251,700010,儿童口罩,20,20,400,2019-08-03 15:02:51
700010201908034201,700010,儿童口罩,20,45,900,2019-08-03 16:42:01
700014201908035731,700014,消毒液,28,13,364,2019-08-03 16:57:31
700010201908030618,700010,儿童口罩,20,15,300,2019-08-03 17:06:18
700010201908033808,700010,儿童口罩,20,15,300,2019-08-03 17:38:08
700014201908035119,700014,消毒液,28,5,140,2019-08-03 17:51:19
700014201908034124,700014,消毒液,28,10,280,2019-08-03 18:41:24
700012201908035849,700012,隔汗巾,8,1,8,2019-08-03 18:58:49
700010201908033829,700010,儿童口罩,20,15,300,2019-08-03 19:38:29
700014201908035011,700014,消毒液,28,20,560,2019-08-03 19:50:11
700015201908032755,700015,驱蚊贴,25,12,300,2019-08-03 20:27:55
700012201908034733,700012,隔汗巾,8,11,88,2019-08-03 20:47:33
700010201908032403,700010,儿童口罩,20,10,200,2019-08-03 21:24:03
700011201908033100,700011,袜子,5,17,85,2019-08-03 21:31:00
700011201908035403,700011,袜子,5,7,35,2019-08-03 21:54:03
700010201908035409,700010,儿童口罩,20,15,300,2019-08-03 21:54:09
700014201908035818,700014,消毒液,28,7,196,2019-08-03 21:58:18
700010201908035903,700010,儿童口罩,20,25,500,2019-08-03 21:59:03
700010201908030555,700010,儿童口罩,20,25,500,2019-08-03 22:05:55
700010201908032800,700010,儿童口罩,20,15,300,2019-08-03 22:28:00
700014201908034020,700014,消毒液,28,16,448,2019-08-03 22:40:20
700010201908030058,700010,儿童口罩,20,20,400,2019-08-03 23:00:58
700010201908030254,700010,儿童口罩,20,20,400,2019-08-03 23:02:54
700011201908031542,700011,袜子,5,6,30,2019-08-03 23:15:42
700010201908034616,700010,儿童口罩,20,22,440,2019-08-03 23:46:16
700014201908040621,700014,消毒液,28,10,280,2019-08-04 00:06:21
700014201908044147,700014,消毒液,28,18,504,2019-08-04 01:41:47
700015201908041945,700015,驱蚊贴,25,17,425,2019-08-04 02:19:45
700011201908040951,700011,袜子,5,5,25,2019-08-04 04:09:51
700012201908042204,700012,隔汗巾,8,11,88,2019-08-04 05:22:04
700014201908040222,700014,消毒液,28,24,672,2019-08-04 07:02:22
700010201908042500,700010,儿童口罩,20,19,380,2019-08-04 07:25:00
700014201908044748,700014,消毒液,28,5,140,2019-08-04 08:47:48
700010201908040523,700010,儿童口罩,20,23,460,2019-08-04 09:05:23
700010201908042928,700010,儿童口罩,20,10,200,2019-08-04 09:29:28
700011201908044700,700011,袜子,5,6,30,2019-08-04 09:47:00
700010201908044738,700010,儿童口罩,20,30,600,2019-08-04 09:47:38
700014201908042241,700014,消毒液,28,18,504,2019-08-04 10:22:41
700010201908042423,700010,儿童口罩,20,30,600,2019-08-04 10:24:23
700010201908043133,700010,儿童口罩,20,15,300,2019-08-04 10:31:33
700010201908043133,700010,儿童口罩,20,25,500,2019-08-04 10:31:33
700010201908043133,700010,儿童口罩,20,25,500,2019-08-04 10:31:33
700010201908043316,700010,儿童口罩,20,12,240,2019-08-04 10:33:16
700010201908042208,700010,儿童口罩,20,25,500,2019-08-04 11:22:08
700014201908044934,700014,消毒液,28,23,644,2019-08-04 12:49:34
700014201908042223,700014,消毒液,28,18,504,2019-08-04 13:22:23
700012201908045645,700012,隔汗巾,8,8,64,2019-08-04 13:56:45
700014201908045101,700014,消毒液,28,18,504,2019-08-04 14:51:01
700013201908045310,700013,酒精棉片,15,23,345,2019-08-04 14:53:10
700012201908044205,700012,隔汗巾,8,8,64,2019-08-04 15:42:05
700010201908040246,700010,儿童口罩,20,25,500,2019-08-04 18:02:46
700010201908041152,700010,儿童口罩,20,25,500,2019-08-04 19:11:52
700011201908044143,700011,袜子,5,4,20,2019-08-04 19:41:43
700010201908044930,700010,儿童口罩,20,15,300,2019-08-04 19:49:30
700014201908040749,700014,消毒液,28,7,196,2019-08-04 20:07:49
700014201908045054,700014,消毒液,28,20,560,2019-08-04 20:50:54
700011201908040345,700011,袜子,5,17,85,2019-08-04 21:03:45
700010201908040624,700010,儿童口罩,20,17,340,2019-08-04 22:06:24
700010201908045307,700010,儿童口罩,20,15,300,2019-08-04 22:53:07
700010201908045816,700010,儿童口罩,20,18,360,2019-08-04 23:58:16
700015201908051922,700015,驱蚊贴,25,6,150,2019-08-05 00:19:22
700014201908052456,700014,消毒液,28,15,420,2019-08-05 00:24:56
700015201908053934,700015,驱蚊贴,25,22,550,2019-08-05 00:39:34
700015201908051450,700015,驱蚊贴,25,5,125,2019-08-05 02:14:50
700012201908052801,700012,隔汗巾,8,11,88,2019-08-05 02:28:01
700014201908054141,700014,消毒液,28,13,364,2019-08-05 05:41:41
700010201908050510,700010,儿童口罩,20,19,380,2019-08-05 07:05:10
700010201908050510,700010,儿童口罩,20,10,200,2019-08-05 07:05:10
700010201908050510,700010,儿童口罩,20,10,200,2019-08-05 07:05:10
700011201908051716,700011,袜子,5,6,30,2019-08-05 07:17:16
700014201908052017,700014,消毒液,28,5,140,2019-08-05 07:20:17
700011201908055952,700011,袜子,5,6,30,2019-08-05 07:59:52
700010201908050520,700010,儿童口罩,20,12,240,2019-08-05 09:05:20
