date,category,module,turnover
 2018/06/16,零售,童装,40456
 2018/06/16,零售,男装,41700
 2018/06/16,餐饮,快餐,12973
 2018/06/16,餐饮,面包甜点,18564
 2018/06/16,餐饮,西餐,19862
 2018/06/16,服务,丽人,28429
 2018/06/16,零售,商超,176168
 2018/06/16,服务,运动健身,56499
 2018/06/16,服务,按摩,63739
 2018/06/16,零售,女装,259720
 2018/06/16,服务,教育,76667
 2018/06/16,餐饮,中餐,163544
 2018/06/16,娱乐,KTV,52584
 2018/06/16,娱乐,电影院,288353
 2018/06/17,娱乐,游戏厅,2091
 2018/06/17,零售,电子产品,34652
 2018/06/17,零售,童装,39444
 2018/06/17,零售,男装,41004
 2018/06/17,餐饮,快餐,13024
 2018/06/17,餐饮,面包甜点,18015
 2018/06/17,餐饮,西餐,19297
 2018/06/17,服务,丽人,27718
 2018/06/17,零售,商超,172084
 2018/06/17,服务,运动健身,55631
 2018/06/17,服务,按摩,62902
 2018/06/17,零售,女装,254620
 2018/06/17,服务,教育,75333
 2018/06/17,娱乐,KTV,32371
 2018/06/17,餐饮,中餐,156156
 2018/06/17,娱乐,电影院,333026
 2018/06/18,娱乐,游戏厅,2205
 2018/06/18,零售,电子产品,36796
 2018/06/18,零售,童装,41928
 2018/06/18,零售,男装,44152
 2018/06/18,餐饮,快餐,13610
 2018/06/18,餐饮,面包甜点,19456
 2018/06/18,餐饮,西餐,20209
 2018/06/18,服务,丽人,29781
 2018/06/18,零售,商超,184812
 2018/06/18,服务,运动健身,59686
 2018/06/18,服务,按摩,66104
 2018/06/18,零售,女装,273456
 2018/06/18,服务,教育,81946
 2018/06/18,娱乐,KTV,32821
 2018/06/18,餐饮,中餐,164024
 2018/06/18,娱乐,电影院,323730
 2018/06/19,娱乐,游戏厅,2380
 2018/06/19,零售,电子产品,39316
 2018/06/19,零售,童装,45968
 2018/06/19,零售,男装,48588
 2018/06/19,餐饮,快餐,15440
 2018/06/19,餐饮,面包甜点,22881
 2018/06/19,餐饮,西餐,23184
 2018/06/19,服务,丽人,34512
 2018/06/19,零售,商超,204324
 2018/06/19,服务,运动健身,62769
 2018/06/19,服务,按摩,65017
 2018/06/19,零售,女装,304680
 2018/06/19,服务,教育,80189
 2018/06/19,娱乐,KTV,37923
 2018/06/19,餐饮,中餐,190118
 2018/06/19,娱乐,电影院,294023
 2018/06/20,娱乐,游戏厅,2471
 2018/06/20,零售,电子产品,39844
 2018/06/20,零售,童装,46764
 2018/06/20,零售,男装,49076
 2018/06/20,餐饮,快餐,15740
 2018/06/20,餐饮,面包甜点,23072
 2018/06/20,餐饮,西餐,23788
 2018/06/20,服务,丽人,35389
 2018/06/20,零售,商超,207764
 2018/06/20,服务,运动健身,63267
 2018/06/20,服务,按摩,65813
 2018/06/20,零售,女装,310760
 2018/06/20,服务,教育,81392
 2018/06/20,娱乐,KTV,36933
 2018/06/20,餐饮,中餐,192910
 2018/06/20,娱乐,电影院,296566
 2018/06/21,娱乐,游戏厅,2454
 2018/06/21,零售,电子产品,39872
 2018/06/21,零售,童装,47152
 2018/06/21,零售,男装,49492
 2018/06/21,餐饮,快餐,15650
 2018/06/21,餐饮,面包甜点,22677
 2018/06/21,餐饮,西餐,24066
 2018/06/21,服务,丽人,35726
 2018/06/21,零售,商超,209188
 2018/06/21,服务,运动健身,63606
 2018/06/21,服务,按摩,65812
 2018/06/21,零售,女装,312696
 2018/06/21,服务,教育,80947
 2018/06/21,娱乐,KTV,35992
 2018/06/21,餐饮,中餐,193102
 2018/06/21,娱乐,电影院,300265
 2018/06/22,娱乐,游戏厅,2363
 2018/06/22,零售,电子产品,38784
 2018/06/22,零售,童装,45552
 2018/06/22,零售,男装,47372
 2018/06/22,餐饮,快餐,14877
 2018/06/22,餐饮,面包甜点,21159
 2018/06/22,餐饮,西餐,22733
 2018/06/22,服务,丽人,33782
 2018/06/22,零售,商超,200676
 2018/06/22,服务,运动健身,61214
 2018/06/22,服务,按摩,62452
 2018/06/22,零售,女装,298932
 2018/06/22,服务,教育,78601
 2018/06/22,娱乐,KTV,32969
 2018/06/22,餐饮,中餐,183256
 2018/06/22,娱乐,电影院,317733
 2018/06/23,娱乐,游戏厅,2253
 2018/06/23,零售,电子产品,36148
 2018/06/23,零售,童装,41952
 2018/06/23,零售,男装,43828
 2018/06/23,餐饮,快餐,13470
 2018/06/23,餐饮,面包甜点,18733
 2018/06/23,餐饮,西餐,20995
 2018/06/23,服务,丽人,29526
 2018/06/23,零售,商超,182784
 2018/06/23,服务,运动健身,58427
 2018/06/23,服务,按摩,64670
 2018/06/23,零售,女装,270640
 2018/06/23,服务,教育,78479
 2018/06/23,娱乐,KTV,29084
 2018/06/23,餐饮,中餐,168329
 2018/06/23,娱乐,电影院,340254
 2018/06/24,娱乐,游戏厅,2280
 2018/06/24,零售,电子产品,36560
 2018/06/24,零售,童装,42244
 2018/06/24,零售,男装,44272
 2018/06/24,餐饮,快餐,13710
 2018/06/24,餐饮,面包甜点,19417
 2018/06/24,餐饮,西餐,21406
 2018/06/24,服务,丽人,30770
 2018/06/24,零售,商超,185964
 2018/06/24,服务,运动健身,60283
 2018/06/24,服务,按摩,68296
 2018/06/24,零售,女装,276652
 2018/06/24,服务,教育,81541
 2018/06/24,娱乐,KTV,29540
 2018/06/24,餐饮,中餐,170927
 2018/06/24,娱乐,电影院,335047
 2018/06/25,娱乐,游戏厅,2521
 2018/06/25,零售,电子产品,40644
 2018/06/25,零售,童装,46984
 2018/06/25,零售,男装,50568
 2018/06/25,餐饮,快餐,14893
 2018/06/25,餐饮,面包甜点,21194
 2018/06/25,餐饮,西餐,24040
 2018/06/25,服务,丽人,36191
 2018/06/25,零售,商超,211408
 2018/06/25,服务,运动健身,64594
 2018/06/25,服务,按摩,67375
 2018/06/25,零售,女装,316184
 2018/06/25,服务,教育,83266
 2018/06/25,娱乐,KTV,32955
 2018/06/25,餐饮,中餐,191105
 2018/06/25,娱乐,电影院,315330
 2018/06/26,娱乐,游戏厅,2481
 2018/06/26,零售,电子产品,40504
 2018/06/26,零售,童装,46628
 2018/06/26,零售,男装,50524
 2018/06/26,餐饮,快餐,14920
 2018/06/26,餐饮,面包甜点,21147
 2018/06/26,餐饮,西餐,23845
 2018/06/26,服务,丽人,35837
 2018/06/26,零售,商超,210632
 2018/06/26,服务,运动健身,64417
 2018/06/26,服务,按摩,67191
 2018/06/26,零售,女装,315236
 2018/06/26,服务,教育,83161
 2018/06/26,娱乐,KTV,31875
 2018/06/26,餐饮,中餐,189992
 2018/06/26,娱乐,电影院,319832
 2018/06/27,零售,电子产品,40856
 2018/06/27,娱乐,游戏厅,2624
 2018/06/27,零售,童装,46812
 2018/06/27,零售,男装,50096
 2018/06/27,餐饮,快餐,14818
 2018/06/27,餐饮,面包甜点,20605
 2018/06/27,餐饮,西餐,23712
 2018/06/27,服务,丽人,36272
 2018/06/27,零售,商超,211880
 2018/06/27,服务,运动健身,65136
 2018/06/27,服务,按摩,67312
 2018/06/27,零售,女装,317524
 2018/06/27,服务,教育,83862
 2018/06/27,娱乐,KTV,30980
 2018/06/27,餐饮,中餐,187621
 2018/06/27,娱乐,电影院,323753
 2018/06/28,零售,电子产品,40724
 2018/06/28,娱乐,游戏厅,2628
 2018/06/28,零售,童装,46884
 2018/06/28,零售,男装,49408
 2018/06/28,餐饮,快餐,14570
 2018/06/28,餐饮,面包甜点,20020
 2018/06/28,餐饮,西餐,23420
 2018/06/28,服务,丽人,35582
 2018/06/28,零售,商超,209436
 2018/06/28,服务,运动健身,64733
 2018/06/28,服务,按摩,68172
 2018/06/28,零售,女装,313844
 2018/06/28,服务,教育,84434
 2018/06/28,娱乐,KTV,30048
 2018/06/28,餐饮,中餐,183671
 2018/06/28,娱乐,电影院,326693
 2018/06/29,娱乐,游戏厅,2455
 2018/06/29,零售,电子产品,39736
 2018/06/29,零售,童装,45784
 2018/06/29,零售,男装,48140
 2018/06/29,餐饮,快餐,14078
 2018/06/29,餐饮,面包甜点,19036
 2018/06/29,餐饮,西餐,22541
 2018/06/29,服务,丽人,33393
 2018/06/29,零售,商超,202684
 2018/06/29,服务,运动健身,62246
 2018/06/29,服务,按摩,66800
 2018/06/29,零售,女装,302064
 2018/06/29,服务,教育,82795
 2018/06/29,娱乐,KTV,28434
 2018/06/29,餐饮,中餐,176993
 2018/06/29,娱乐,电影院,335507
 2018/06/30,娱乐,游戏厅,2257
 2018/06/30,零售,电子产品,36436
 2018/06/30,零售,童装,41296
 2018/06/30,零售,男装,43952
 2018/06/30,餐饮,快餐,12958
 2018/06/30,餐饮,面包甜点,17377
 2018/06/30,餐饮,西餐,20822
 2018/06/30,服务,丽人,29205
 2018/06/30,零售,商超,182652
 2018/06/30,服务,运动健身,58947
 2018/06/30,零售,女装,271940
 2018/06/30,服务,按摩,69376
 2018/06/30,服务,教育,81809
 2018/06/30,娱乐,KTV,25901
 2018/06/30,餐饮,中餐,163450
 2018/06/30,娱乐,电影院,347166
 2018/07/01,娱乐,游戏厅,2333
 2018/07/01,零售,电子产品,37688
 2018/07/01,零售,童装,42824
 2018/07/01,零售,男装,44848
 2018/07/01,餐饮,快餐,13251
 2018/07/01,餐饮,面包甜点,18067
 2018/07/01,餐饮,西餐,21530
 2018/07/01,服务,丽人,30159
 2018/07/01,零售,商超,186904
 2018/07/01,服务,运动健身,61700
 2018/07/01,零售,女装,282344
 2018/07/01,服务,按摩,74270
 2018/07/01,服务,教育,85952
 2018/07/01,娱乐,KTV,26789
 2018/07/01,餐饮,中餐,168997
 2018/07/01,娱乐,电影院,338616
 2018/07/02,零售,电子产品,41140
 2018/07/02,娱乐,游戏厅,2577
 2018/07/02,零售,童装,47772
 2018/07/02,零售,男装,50748
 2018/07/02,餐饮,快餐,14511
 2018/07/02,餐饮,面包甜点,19391
 2018/07/02,餐饮,西餐,24028
 2018/07/02,服务,丽人,35694
 2018/07/02,零售,商超,211140
 2018/07/02,服务,运动健身,66918
 2018/07/02,服务,按摩,75068
 2018/07/02,零售,女装,318716
 2018/07/02,服务,教育,90791
 2018/07/02,娱乐,KTV,29467
 2018/07/02,餐饮,中餐,187540
 2018/07/02,娱乐,电影院,324022
 2018/07/03,娱乐,游戏厅,2570
 2018/07/03,零售,电子产品,41532
 2018/07/03,零售,童装,48408
 2018/07/03,零售,男装,50976
 2018/07/03,餐饮,快餐,14559
 2018/07/03,餐饮,面包甜点,19199
 2018/07/03,餐饮,西餐,24376
 2018/07/03,服务,丽人,36128
 2018/07/03,零售,商超,214848
 2018/07/03,服务,运动健身,67699
 2018/07/03,服务,按摩,76721
 2018/07/03,零售,女装,323820
 2018/07/03,服务,教育,92135
 2018/07/03,娱乐,KTV,29097
 2018/07/03,餐饮,中餐,188816
 2018/07/03,娱乐,电影院,325544
 2018/07/04,娱乐,游戏厅,2586
 2018/07/04,零售,电子产品,41720
 2018/07/04,零售,童装,47844
 2018/07/04,零售,男装,51612
 2018/07/04,餐饮,快餐,14610
 2018/07/04,餐饮,面包甜点,19124
 2018/07/04,餐饮,西餐,24429
 2018/07/04,服务,丽人,36071
 2018/07/04,零售,商超,215732
 2018/07/04,服务,运动健身,68207
 2018/07/04,服务,按摩,78793
 2018/07/04,零售,女装,327044
 2018/07/04,服务,教育,94022
 2018/07/04,娱乐,KTV,28481
 2018/07/04,餐饮,中餐,189131
 2018/07/04,娱乐,电影院,327000
 2018/07/05,娱乐,游戏厅,2568
 2018/07/05,零售,电子产品,41964
 2018/07/05,零售,童装,48028
 2018/07/05,零售,男装,51232
 2018/07/05,餐饮,快餐,14679
 2018/07/05,餐饮,面包甜点,19129
 2018/07/05,餐饮,西餐,24401
 2018/07/05,服务,丽人,35887
 2018/07/05,零售,商超,215916
 2018/07/05,服务,运动健身,68387
 2018/07/05,服务,按摩,80921
 2018/07/05,零售,女装,327168
 2018/07/05,服务,教育,95225
 2018/07/05,娱乐,KTV,28502
 2018/07/05,餐饮,中餐,188856
 2018/07/05,娱乐,电影院,329103
 2018/07/06,娱乐,游戏厅,2547
 2018/07/06,零售,电子产品,40844
 2018/07/06,零售,童装,47508
 2018/07/06,零售,男装,50116
 2018/07/06,餐饮,快餐,14534
 2018/07/06,餐饮,面包甜点,18620
 2018/07/06,餐饮,西餐,23759
 2018/07/06,服务,丽人,34427
 2018/07/06,零售,商超,209676
 2018/07/06,服务,运动健身,66651
 2018/07/06,零售,女装,316200
 2018/07/06,服务,按摩,79421
 2018/07/06,服务,教育,93878
 2018/07/06,娱乐,KTV,27571
 2018/07/06,餐饮,中餐,184057
 2018/07/06,娱乐,电影院,333306
 2018/07/07,娱乐,游戏厅,2315
 2018/07/07,零售,电子产品,38124
 2018/07/07,零售,童装,43112
 2018/07/07,零售,男装,45600
 2018/07/07,餐饮,快餐,13480
 2018/07/07,餐饮,面包甜点,17737
 2018/07/07,餐饮,西餐,22073
 2018/07/07,服务,丽人,29776
 2018/07/07,零售,商超,187912
 2018/07/07,服务,运动健身,62958
 2018/07/07,零售,女装,285552
 2018/07/07,服务,按摩,82087
 2018/07/07,服务,教育,93137
 2018/07/07,娱乐,KTV,25881
 2018/07/07,餐饮,中餐,171530
 2018/07/07,娱乐,电影院,340873
 2018/07/08,娱乐,游戏厅,2393
 2018/07/08,零售,电子产品,38460
 2018/07/08,零售,童装,43936
 2018/07/08,零售,男装,45984
 2018/07/08,餐饮,快餐,13819
 2018/07/08,餐饮,面包甜点,18121
 2018/07/08,餐饮,西餐,22605
 2018/07/08,服务,丽人,30639
 2018/07/08,零售,商超,191140
 2018/07/08,服务,运动健身,65156
 2018/07/08,零售,女装,293216
 2018/07/08,服务,按摩,86197
 2018/07/08,服务,教育,96494
 2018/07/08,娱乐,KTV,26756
 2018/07/08,餐饮,中餐,174829
 2018/07/08,娱乐,电影院,336112
 2018/07/09,零售,电子产品,42840
 2018/07/09,娱乐,游戏厅,2748
 2018/07/09,零售,童装,50328
 2018/07/09,零售,男装,53140
 2018/07/09,餐饮,快餐,15230
 2018/07/09,餐饮,面包甜点,19682
 2018/07/09,餐饮,西餐,25567
 2018/07/09,服务,丽人,37339
 2018/07/09,零售,商超,222864
 2018/07/09,服务,运动健身,72435
 2018/07/09,零售,女装,339672
 2018/07/09,服务,按摩,89377
 2018/07/09,服务,教育,102826
 2018/07/09,娱乐,KTV,29933
 2018/07/09,餐饮,中餐,196864
 2018/07/09,娱乐,电影院,320925
 2018/07/10,娱乐,游戏厅,2684
 2018/07/10,零售,电子产品,43068
 2018/07/10,零售,童装,50456
 2018/07/10,零售,男装,52912
 2018/07/10,餐饮,快餐,15471
 2018/07/10,餐饮,面包甜点,19812
 2018/07/10,餐饮,西餐,25957
 2018/07/10,服务,丽人,37094
 2018/07/10,零售,商超,222868
 2018/07/10,服务,运动健身,72319
 2018/07/10,零售,女装,342864
 2018/07/10,服务,按摩,90584
 2018/07/10,服务,教育,103511
 2018/07/10,娱乐,KTV,30168
 2018/07/10,餐饮,中餐,200045
 2018/07/10,娱乐,电影院,320035
 2018/07/11,零售,电子产品,43040
 2018/07/11,娱乐,游戏厅,2691
 2018/07/11,零售,童装,50528
 2018/07/11,零售,男装,53056
 2018/07/11,餐饮,快餐,15609
 2018/07/11,餐饮,面包甜点,19839
 2018/07/11,餐饮,西餐,25847
 2018/07/11,服务,丽人,36763
 2018/07/11,零售,商超,222804
 2018/07/11,服务,运动健身,72275
 2018/07/11,零售,女装,338628
 2018/07/11,服务,按摩,91745
 2018/07/11,服务,教育,104798
 2018/07/11,娱乐,KTV,30004
 2018/07/11,餐饮,中餐,199003
 2018/07/11,娱乐,电影院,320478
 2018/07/12,娱乐,游戏厅,2659
 2018/07/12,零售,电子产品,42828
 2018/07/12,零售,童装,50248
 2018/07/12,零售,男装,52224
 2018/07/12,餐饮,快餐,15543
 2018/07/12,餐饮,面包甜点,19799
 2018/07/12,餐饮,西餐,25859
 2018/07/12,服务,丽人,36670
 2018/07/12,零售,商超,220444
 2018/07/12,服务,运动健身,71621
 2018/07/12,零售,女装,337548
 2018/07/12,服务,按摩,91264
 2018/07/12,服务,教育,104466
 2018/07/12,娱乐,KTV,30012
 2018/07/12,餐饮,中餐,200304
 2018/07/12,娱乐,电影院,320316
 2018/07/13,娱乐,游戏厅,2590
 2018/07/13,零售,电子产品,42140
 2018/07/13,零售,童装,49468
 2018/07/13,零售,男装,51660
 2018/07/13,餐饮,快餐,15381
 2018/07/13,餐饮,面包甜点,19872
 2018/07/13,餐饮,西餐,25719
 2018/07/13,服务,丽人,35130
 2018/07/13,零售,商超,215872
 2018/07/13,服务,运动健身,70207
 2018/07/13,零售,女装,332456
 2018/07/13,服务,按摩,90971
 2018/07/13,服务,教育,104065
 2018/07/13,娱乐,KTV,29895
 2018/07/13,餐饮,中餐,197834
 2018/07/13,娱乐,电影院,321730
 2018/07/14,娱乐,游戏厅,2386
 2018/07/14,零售,电子产品,38948
 2018/07/14,零售,童装,45644
 2018/07/14,零售,男装,46772
 2018/07/14,餐饮,快餐,14590
 2018/07/14,餐饮,面包甜点,19142
 2018/07/14,餐饮,西餐,24280
 2018/07/14,服务,丽人,30464
 2018/07/14,零售,商超,194904
 2018/07/14,服务,运动健身,66081
 2018/07/14,零售,女装,300948
 2018/07/14,服务,按摩,90670
 2018/07/14,服务,教育,101066
 2018/07/14,娱乐,KTV,28214
 2018/07/14,餐饮,中餐,186718
 2018/07/14,娱乐,电影院,330108
 2018/07/15,娱乐,游戏厅,2436
 2018/07/15,零售,电子产品,39240
 2018/07/15,零售,童装,45720
 2018/07/15,零售,男装,47244
 2018/07/15,餐饮,快餐,15010
 2018/07/15,餐饮,面包甜点,19538
 2018/07/15,餐饮,西餐,24702
 2018/07/15,服务,丽人,31260
 2018/07/15,零售,商超,196580
 2018/07/15,服务,运动健身,67250
 2018/07/15,零售,女装,304784
 2018/07/15,服务,按摩,92684
 2018/07/15,服务,教育,102387
 2018/07/15,娱乐,KTV,28778
 2018/07/15,餐饮,中餐,189955
 2018/07/15,娱乐,电影院,327224
 2018/07/16,娱乐,游戏厅,2726
 2018/07/16,零售,电子产品,43852
 2018/07/16,零售,童装,51260
 2018/07/16,零售,男装,53224
 2018/07/16,餐饮,快餐,16666
 2018/07/16,餐饮,面包甜点,21205
 2018/07/16,餐饮,西餐,27742
 2018/07/16,服务,丽人,37151
 2018/07/16,零售,商超,222680
 2018/07/16,服务,运动健身,72724
 2018/07/16,零售,女装,347052
 2018/07/16,服务,按摩,95911
 2018/07/16,服务,教育,108595
 2018/07/16,娱乐,KTV,32479
 2018/07/16,餐饮,中餐,212561
 2018/07/16,娱乐,电影院,309575
 2018/07/17,娱乐,游戏厅,2665
 2018/07/17,零售,电子产品,44176
 2018/07/17,零售,童装,51644
 2018/07/17,零售,男装,53188
 2018/07/17,餐饮,快餐,16915
 2018/07/17,餐饮,面包甜点,21600
 2018/07/17,餐饮,西餐,28269
 2018/07/17,服务,丽人,38210
 2018/07/17,零售,商超,226716
 2018/07/17,服务,运动健身,73549
 2018/07/17,零售,女装,353200
 2018/07/17,服务,按摩,97213
 2018/07/17,服务,教育,108845
 2018/07/17,娱乐,KTV,33190
 2018/07/17,餐饮,中餐,218002
 2018/07/17,娱乐,电影院,306923
 2018/07/18,娱乐,游戏厅,2667
 2018/07/18,零售,电子产品,43940
 2018/07/18,零售,童装,51756
 2018/07/18,零售,男装,53420
 2018/07/18,餐饮,快餐,16963
 2018/07/18,餐饮,面包甜点,21677
 2018/07/18,餐饮,西餐,28605
 2018/07/18,服务,丽人,37753
 2018/07/18,零售,商超,226848
 2018/07/18,服务,运动健身,73648
 2018/07/18,零售,女装,353996
 2018/07/18,服务,按摩,97252
 2018/07/18,服务,教育,109459
 2018/07/18,娱乐,KTV,33473
 2018/07/18,餐饮,中餐,219664
 2018/07/18,娱乐,电影院,305500
 2018/07/19,娱乐,游戏厅,2640
 2018/07/19,零售,电子产品,43920
 2018/07/19,零售,童装,52064
 2018/07/19,零售,男装,53788
 2018/07/19,餐饮,快餐,17096
 2018/07/19,餐饮,面包甜点,21869
 2018/07/19,餐饮,西餐,28647
 2018/07/19,服务,丽人,37931
 2018/07/19,零售,商超,226460
 2018/07/19,服务,运动健身,73419
 2018/07/19,零售,女装,353100
 2018/07/19,服务,按摩,97586
 2018/07/19,服务,教育,109721
 2018/07/19,娱乐,KTV,33588
 2018/07/19,餐饮,中餐,219981
 2018/07/19,娱乐,电影院,303871
 2018/07/20,娱乐,游戏厅,2591
 2018/07/20,零售,电子产品,42940
 2018/07/20,零售,童装,51156
 2018/07/20,零售,男装,51872
 2018/07/20,餐饮,快餐,17067
 2018/07/20,餐饮,面包甜点,21632
 2018/07/20,餐饮,西餐,28302
 2018/07/20,服务,丽人,36394
 2018/07/20,零售,商超,220836
 2018/07/20,服务,运动健身,71463
 2018/07/20,零售,女装,344496
 2018/07/20,服务,按摩,94444
 2018/07/20,服务,教育,106655
 2018/07/20,娱乐,KTV,33155
 2018/07/20,餐饮,中餐,215679
 2018/07/20,娱乐,电影院,305990
 2018/07/21,娱乐,游戏厅,2329
 2018/07/21,零售,电子产品,39432
 2018/07/21,零售,男装,46792
 2018/07/21,零售,童装,46892
 2018/07/21,餐饮,快餐,15840
 2018/07/21,餐饮,面包甜点,20591
 2018/07/21,餐饮,西餐,26174
 2018/07/21,服务,丽人,31344
 2018/07/21,零售,商超,197700
 2018/07/21,服务,运动健身,66712
 2018/07/21,零售,女装,309344
 2018/07/21,服务,按摩,92347
 2018/07/21,服务,教育,101561
 2018/07/21,娱乐,KTV,30842
 2018/07/21,餐饮,中餐,200775
 2018/07/21,娱乐,电影院,315912
 2018/07/22,娱乐,游戏厅,2368
 2018/07/22,零售,电子产品,39920
 2018/07/22,零售,童装,46424
 2018/07/22,零售,男装,47852
 2018/07/22,餐饮,快餐,16112
 2018/07/22,餐饮,面包甜点,20792
 2018/07/22,餐饮,西餐,26526
 2018/07/22,服务,丽人,31645
 2018/07/22,零售,商超,198960
 2018/07/22,服务,运动健身,68258
 2018/07/22,零售,女装,313232
 2018/07/22,服务,按摩,94306
 2018/07/22,服务,教育,102832
 2018/07/22,娱乐,KTV,31136
 2018/07/22,餐饮,中餐,202702
 2018/07/22,娱乐,电影院,312924
 2018/07/23,娱乐,游戏厅,2643
 2018/07/23,零售,电子产品,44088
 2018/07/23,零售,童装,52368
 2018/07/23,零售,男装,54256
 2018/07/23,餐饮,快餐,17669
 2018/07/23,餐饮,面包甜点,22738
 2018/07/23,餐饮,西餐,29557
 2018/07/23,服务,丽人,37995
 2018/07/23,零售,商超,227136
 2018/07/23,服务,运动健身,74047
 2018/07/23,零售,女装,359164
 2018/07/23,服务,按摩,97695
 2018/07/23,服务,教育,110505
 2018/07/23,娱乐,KTV,34850
