Date,AveragePrice,region
2015/3/15,1.1,GreatLakes
2015/3/8,1.04,GreatLakes
2015/3/1,1.02,GreatLakes
2015/2/22,1.16,GreatLakes
2015/2/15,1.15,GreatLakes
2015/2/8,1.07,GreatLakes
2015/2/1,0.91,GreatLakes
2015/1/25,1.13,GreatLakes
2015/1/18,1.08,GreatLakes
2015/1/11,1.1,GreatLakes
2015/1/4,1.02,GreatLakes
2015/12/27,1.16,HarrisburgScranton
2015/12/20,1.11,HarrisburgScranton
2015/12/13,1.14,HarrisburgScranton
2015/12/6,1.1,HarrisburgScranton
2015/11/29,1.17,HarrisburgScranton
2015/11/22,1.16,HarrisburgScranton
2015/11/15,1.09,HarrisburgScranton
2015/11/8,1.09,HarrisburgScranton
2015/11/1,1.13,HarrisburgScranton
2015/10/25,1.11,HarrisburgScranton
2015/10/18,0.93,HarrisburgScranton
2015/10/11,1.05,HarrisburgScranton
2015/10/4,1.16,HarrisburgScranton
2015/9/27,1.15,HarrisburgScranton
2015/9/20,1.17,HarrisburgScranton
2015/9/13,1.07,HarrisburgScranton
2015/9/6,1.19,HarrisburgScranton
2015/8/30,1.18,HarrisburgScranton
2015/8/23,1.1,HarrisburgScranton
2015/8/16,1.09,HarrisburgScranton
2015/8/9,1.07,HarrisburgScranton
2015/8/2,1.1,HarrisburgScranton
2015/7/26,1.17,HarrisburgScranton
2015/7/19,1.19,HarrisburgScranton
2015/7/12,1.17,HarrisburgScranton
2015/7/5,1.19,HarrisburgScranton
2015/6/28,1.2,HarrisburgScranton
2015/6/21,1.19,HarrisburgScranton
2015/6/14,1.13,HarrisburgScranton
2015/6/7,1.21,HarrisburgScranton
2015/5/31,1.22,HarrisburgScranton
2015/5/24,1.21,HarrisburgScranton
2015/5/17,1.19,HarrisburgScranton
2015/5/10,1.19,HarrisburgScranton
2015/5/3,1.17,HarrisburgScranton
2015/4/26,1.21,HarrisburgScranton
2015/4/19,1.17,HarrisburgScranton
2015/4/12,1.18,HarrisburgScranton
2015/4/5,1.21,HarrisburgScranton
2015/3/29,1.14,HarrisburgScranton
2015/3/22,1.08,HarrisburgScranton
2015/3/15,1.2,HarrisburgScranton
2015/3/8,1.15,HarrisburgScranton
2015/3/1,1.07,HarrisburgScranton
2015/2/22,1.2,HarrisburgScranton
2015/2/15,1.22,HarrisburgScranton
2015/2/8,1.02,HarrisburgScranton
2015/2/1,1.06,HarrisburgScranton
2015/1/25,1.17,HarrisburgScranton
2015/1/18,1.24,HarrisburgScranton
2015/1/11,1.26,HarrisburgScranton
2015/1/4,1.05,HarrisburgScranton
2015/12/27,1.27,HartfordSpringfield
2015/12/20,1.18,HartfordSpringfield
2015/12/13,1.24,HartfordSpringfield
2015/12/6,1.19,HartfordSpringfield
2015/11/29,1.32,HartfordSpringfield
2015/11/22,1.27,HartfordSpringfield
2015/11/15,1.12,HartfordSpringfield
2015/11/8,1.16,HartfordSpringfield
2015/11/1,1.16,HartfordSpringfield
2015/10/25,1.2,HartfordSpringfield
2015/10/18,0.93,HartfordSpringfield
2015/10/11,1.38,HartfordSpringfield
2015/10/4,1.3,HartfordSpringfield
2015/9/27,1.29,HartfordSpringfield
2015/9/20,1.25,HartfordSpringfield
2015/9/13,1.11,HartfordSpringfield
2015/9/6,1.27,HartfordSpringfield
2015/8/30,1.26,HartfordSpringfield
2015/8/23,1.14,HartfordSpringfield
2015/8/16,1.12,HartfordSpringfield
2015/8/9,1.12,HartfordSpringfield
2015/8/2,1.16,HartfordSpringfield
2015/7/26,1.3,HartfordSpringfield
2015/7/19,1.32,HartfordSpringfield
2015/7/12,1.06,HartfordSpringfield
2015/7/5,1.25,HartfordSpringfield
2015/6/28,1.27,HartfordSpringfield
2015/6/21,1.25,HartfordSpringfield
2015/6/14,1.15,HartfordSpringfield
2015/6/7,1.29,HartfordSpringfield
2015/5/31,1.33,HartfordSpringfield
2015/5/24,1.34,HartfordSpringfield
2015/5/17,1.2,HartfordSpringfield
2015/5/10,1.25,HartfordSpringfield
2015/5/3,1.25,HartfordSpringfield
2015/4/26,1.36,HartfordSpringfield
2015/4/19,1.35,HartfordSpringfield
2015/4/12,1.25,HartfordSpringfield
2015/4/5,1.33,HartfordSpringfield
2015/3/29,1.22,HartfordSpringfield
2015/3/22,1.11,HartfordSpringfield
2015/3/15,1.4,HartfordSpringfield
2015/3/8,1.43,HartfordSpringfield
2015/3/1,1.12,HartfordSpringfield
2015/2/22,1.38,HartfordSpringfield
2015/2/15,1.39,HartfordSpringfield
2015/2/8,1.09,HartfordSpringfield
2015/2/1,1.32,HartfordSpringfield
2015/1/25,1.35,HartfordSpringfield
2015/1/18,1.39,HartfordSpringfield
2015/1/11,1.38,HartfordSpringfield
2015/1/4,1.06,HartfordSpringfield
2015/12/27,0.78,Houston
2015/12/20,0.75,Houston
2015/12/13,0.73,Houston
2015/12/6,0.74,Houston
2015/11/29,0.79,Houston
2015/11/22,0.73,Houston
2015/11/15,0.72,Houston
2015/11/8,0.75,Houston
2015/11/1,0.77,Houston
2015/10/25,0.88,Houston
2015/10/18,0.9,Houston
2015/10/11,0.79,Houston
2015/10/4,0.82,Houston
2015/9/27,0.86,Houston
2015/9/20,0.83,Houston
2015/9/13,0.89,Houston
2015/9/6,0.89,Houston
2015/8/30,0.88,Houston
2015/8/23,0.89,Houston
2015/8/16,0.92,Houston
2015/8/9,0.92,Houston
2015/8/2,0.9,Houston
2015/7/26,0.79,Houston
2015/7/19,0.78,Houston
2015/7/12,0.79,Houston
2015/7/5,0.79,Houston
2015/6/28,0.74,Houston
2015/6/21,0.74,Houston
2015/6/14,0.62,Houston
2015/6/7,0.72,Houston
2015/5/31,0.72,Houston
2015/5/24,0.83,Houston
2015/5/17,0.82,Houston
2015/5/10,0.76,Houston
2015/5/3,0.74,Houston
2015/4/26,0.79,Houston
2015/4/19,0.82,Houston
2015/4/12,0.79,Houston
2015/4/5,0.83,Houston
2015/3/29,0.79,Houston
2015/3/22,0.8,Houston
2015/3/15,0.77,Houston
2015/3/8,0.78,Houston
2015/3/1,0.87,Houston
2015/2/22,0.82,Houston
2015/2/15,0.73,Houston
2015/2/8,0.7,Houston
2015/2/1,0.72,Houston
2015/1/25,0.77,Houston
2015/1/18,0.77,Houston
2015/1/11,0.78,Houston
2015/1/4,0.71,Houston
2015/12/27,1.04,Indianapolis
2015/12/20,1.1,Indianapolis
2015/12/13,1.03,Indianapolis
2015/12/6,0.92,Indianapolis
2015/11/29,1.08,Indianapolis
2015/11/22,1.11,Indianapolis
2015/11/15,1.08,Indianapolis
2015/11/8,0.96,Indianapolis
2015/11/1,1.01,Indianapolis
2015/10/25,1.02,Indianapolis
2015/10/18,0.97,Indianapolis
2015/10/11,1.1,Indianapolis
2015/10/4,0.98,Indianapolis
2015/9/27,1.04,Indianapolis
2015/9/20,0.91,Indianapolis
2015/9/13,0.87,Indianapolis
2015/9/6,1.11,Indianapolis
2015/8/30,1.17,Indianapolis
2015/8/23,1.22,Indianapolis
2015/8/16,1.14,Indianapolis
2015/8/9,1.2,Indianapolis
2015/8/2,1.21,Indianapolis
2015/7/26,1.22,Indianapolis
2015/7/19,1.07,Indianapolis
2015/7/12,1.05,Indianapolis
2015/7/5,1.05,Indianapolis
2015/6/28,0.95,Indianapolis
2015/6/21,1.03,Indianapolis
2015/6/14,1.15,Indianapolis
2015/6/7,1.28,Indianapolis
2015/5/31,1.37,Indianapolis
2015/5/24,1.29,Indianapolis
2015/5/17,1.26,Indianapolis
2015/5/10,1.06,Indianapolis
2015/5/3,1.13,Indianapolis
2015/4/26,1.24,Indianapolis
2015/4/19,1.08,Indianapolis
2015/4/12,1.15,Indianapolis
2015/4/5,1.17,Indianapolis
2015/3/29,1.09,Indianapolis
2015/3/22,1.11,Indianapolis
2015/3/15,1.21,Indianapolis
2015/3/8,1.07,Indianapolis
2015/3/1,1.13,Indianapolis
2015/2/22,1.34,Indianapolis
2015/2/15,1.3,Indianapolis
2015/2/8,0.98,Indianapolis
2015/2/1,0.92,Indianapolis
2015/1/25,1.06,Indianapolis
2015/1/18,1.14,Indianapolis
2015/1/11,1.25,Indianapolis
2015/1/4,1.02,Indianapolis
2015/12/27,0.99,Jacksonville
2015/12/20,1.19,Jacksonville
2015/12/13,0.96,Jacksonville
2015/12/6,1.19,Jacksonville
2015/11/29,0.96,Jacksonville
2015/11/22,0.98,Jacksonville
2015/11/15,1.25,Jacksonville
2015/11/8,1.25,Jacksonville
2015/11/1,0.97,Jacksonville
2015/10/25,1.22,Jacksonville
2015/10/18,1.25,Jacksonville
2015/10/11,0.99,Jacksonville
2015/10/4,0.99,Jacksonville
2015/9/27,1.27,Jacksonville
2015/9/20,0.99,Jacksonville
2015/9/13,1.24,Jacksonville
2015/9/6,0.98,Jacksonville
2015/8/30,1.26,Jacksonville
2015/8/23,1.25,Jacksonville
2015/8/16,1.25,Jacksonville
2015/8/9,0.99,Jacksonville
2015/8/2,1.24,Jacksonville
2015/7/26,1.25,Jacksonville
2015/7/19,1,Jacksonville
2015/7/12,1.22,Jacksonville
2015/7/5,0.95,Jacksonville
2015/6/28,1.16,Jacksonville
2015/6/21,0.95,Jacksonville
2015/6/14,1.2,Jacksonville
2015/6/7,0.98,Jacksonville
2015/5/31,1.24,Jacksonville
2015/5/24,1,Jacksonville
2015/5/17,1.22,Jacksonville
2015/5/10,1.24,Jacksonville
2015/5/3,0.96,Jacksonville
2015/4/26,1.21,Jacksonville
2015/4/19,1.17,Jacksonville
2015/4/12,0.99,Jacksonville
2015/4/5,1.1,Jacksonville
2015/3/29,1.2,Jacksonville
2015/3/22,0.96,Jacksonville
2015/3/15,1.27,Jacksonville
2015/3/8,1.24,Jacksonville
2015/3/1,1.01,Jacksonville
2015/2/22,1.1,Jacksonville
2015/2/15,1.24,Jacksonville
2015/2/8,1.21,Jacksonville
2015/2/1,0.92,Jacksonville
2015/1/25,1.2,Jacksonville
2015/1/18,1.27,Jacksonville
2015/1/11,1.2,Jacksonville
2015/1/4,0.97,Jacksonville
2015/12/27,0.83,LasVegas
2015/12/20,0.96,LasVegas
2015/12/13,0.95,LasVegas
2015/12/6,0.89,LasVegas
2015/11/29,0.95,LasVegas
2015/11/22,0.98,LasVegas
2015/11/15,0.95,LasVegas
2015/11/8,0.92,LasVegas
2015/11/1,0.99,LasVegas
2015/10/25,0.98,LasVegas
2015/10/18,0.91,LasVegas
2015/10/11,0.94,LasVegas
2015/10/4,0.97,LasVegas
2015/9/27,0.97,LasVegas
2015/9/20,0.97,LasVegas
2015/9/13,0.88,LasVegas
2015/9/6,1.02,LasVegas
2015/8/30,1.09,LasVegas
2015/8/23,1.06,LasVegas
2015/8/16,0.96,LasVegas
2015/8/9,0.96,LasVegas
2015/8/2,1.09,LasVegas
2015/7/26,1.06,LasVegas
2015/7/19,1.03,LasVegas
2015/7/12,1.02,LasVegas
2015/7/5,1.05,LasVegas
2015/6/28,1.01,LasVegas
2015/6/21,0.9,LasVegas
2015/6/14,0.88,LasVegas
2015/6/7,1.02,LasVegas
2015/5/31,1.03,LasVegas
2015/5/24,0.98,LasVegas
2015/5/17,0.95,LasVegas
2015/5/10,0.98,LasVegas
2015/5/3,0.94,LasVegas
2015/4/26,0.88,LasVegas
2015/4/19,0.82,LasVegas
2015/4/12,0.76,LasVegas
2015/4/5,0.81,LasVegas
2015/3/29,0.84,LasVegas
2015/3/22,0.9,LasVegas
2015/3/15,1.07,LasVegas
2015/3/8,1.01,LasVegas
2015/3/1,1.05,LasVegas
2015/2/22,1.16,LasVegas
2015/2/15,1.12,LasVegas
2015/2/8,1.01,LasVegas
2015/2/1,0.94,LasVegas
2015/1/25,1.06,LasVegas
2015/1/18,1.06,LasVegas
2015/1/11,0.93,LasVegas
2015/1/4,0.8,LasVegas
2015/12/27,0.8,LosAngeles
2015/12/20,0.85,LosAngeles
2015/12/13,0.74,LosAngeles
2015/12/6,0.66,LosAngeles
2015/11/29,0.83,LosAngeles
2015/11/22,0.81,LosAngeles
2015/11/15,0.74,LosAngeles
2015/11/8,0.84,LosAngeles
2015/11/1,0.89,LosAngeles
2015/10/25,0.95,LosAngeles
2015/10/18,0.89,LosAngeles
2015/10/11,0.92,LosAngeles
2015/10/4,0.98,LosAngeles
2015/9/27,0.9,LosAngeles
2015/9/20,0.99,LosAngeles
2015/9/13,0.98,LosAngeles
2015/9/6,0.92,LosAngeles
2015/8/30,0.9,LosAngeles
2015/8/23,1.03,LosAngeles
2015/8/16,0.93,LosAngeles
2015/8/9,0.94,LosAngeles
2015/8/2,1,LosAngeles
2015/7/26,0.95,LosAngeles
2015/7/19,1.02,LosAngeles
2015/7/12,1.03,LosAngeles
2015/7/5,0.96,LosAngeles
2015/6/28,0.94,LosAngeles
2015/6/21,0.91,LosAngeles
2015/6/14,0.79,LosAngeles
2015/6/7,0.84,LosAngeles
2015/5/31,0.85,LosAngeles
2015/5/24,0.97,LosAngeles
2015/5/17,0.98,LosAngeles
2015/5/10,0.78,LosAngeles
2015/5/3,0.78,LosAngeles
2015/4/26,1.02,LosAngeles
2015/4/19,0.93,LosAngeles
2015/4/12,0.93,LosAngeles
2015/4/5,1.01,LosAngeles
2015/3/29,1,LosAngeles
2015/3/22,1.01,LosAngeles
2015/3/15,0.94,LosAngeles
2015/3/8,0.86,LosAngeles
2015/3/1,0.75,LosAngeles
2015/2/22,0.83,LosAngeles
2015/2/15,0.83,LosAngeles
2015/2/8,0.9,LosAngeles
2015/2/1,0.74,LosAngeles
2015/1/25,0.96,LosAngeles
2015/1/18,0.89,LosAngeles
2015/1/11,0.85,LosAngeles
2015/1/4,0.85,LosAngeles
2015/12/27,1.04,Louisville
2015/12/20,1.05,Louisville
2015/12/13,0.91,Louisville
2015/12/6,0.83,Louisville
2015/11/29,0.97,Louisville
2015/11/22,1.01,Louisville
2015/11/15,1.04,Louisville
2015/11/8,0.93,Louisville
2015/11/1,0.89,Louisville
2015/10/25,1.06,Louisville
2015/10/18,1.03,Louisville
2015/10/11,1.03,Louisville
2015/10/4,1.11,Louisville
2015/9/27,1.18,Louisville
2015/9/20,1.05,Louisville
2015/9/13,0.98,Louisville
2015/9/6,0.98,Louisville
2015/8/30,1.13,Louisville
2015/8/23,1.15,Louisville
2015/8/16,1.09,Louisville
2015/8/9,1.08,Louisville
2015/8/2,0.93,Louisville
2015/7/26,0.88,Louisville
2015/7/19,1.08,Louisville
2015/7/12,1.13,Louisville
2015/7/5,1.15,Louisville
2015/6/28,1.15,Louisville
2015/6/21,1.17,Louisville
2015/6/14,1.07,Louisville
2015/6/7,1.01,Louisville
2015/5/31,1,Louisville
2015/5/24,1.05,Louisville
2015/5/17,1.2,Louisville
2015/5/10,1.1,Louisville
2015/5/3,1.03,Louisville
2015/4/26,1.21,Louisville
2015/4/19,1.01,Louisville
2015/4/12,0.97,Louisville
2015/4/5,1.08,Louisville
2015/3/29,1,Louisville
2015/3/22,0.99,Louisville
2015/3/15,1.21,Louisville
2015/3/8,1.18,Louisville
2015/3/1,1.02,Louisville
2015/2/22,1.01,Louisville
2015/2/15,1.13,Louisville
2015/2/8,1,Louisville
2015/2/1,0.9,Louisville
2015/1/25,1.02,Louisville
2015/1/18,1.06,Louisville
2015/1/11,1.05,Louisville
2015/1/4,0.92,Louisville
2015/12/27,0.99,MiamiFtLauderdale
2015/12/20,1.21,MiamiFtLauderdale
2015/12/13,0.97,MiamiFtLauderdale
2015/12/6,1.25,MiamiFtLauderdale
2015/11/29,0.98,MiamiFtLauderdale
2015/11/22,0.98,MiamiFtLauderdale
2015/11/15,1.22,MiamiFtLauderdale
2015/11/8,1.22,MiamiFtLauderdale
2015/11/1,0.98,MiamiFtLauderdale
2015/10/25,1.25,MiamiFtLauderdale
2015/10/18,1.24,MiamiFtLauderdale
2015/10/11,1,MiamiFtLauderdale
2015/10/4,0.99,MiamiFtLauderdale
2015/9/27,1.31,MiamiFtLauderdale
2015/9/20,0.98,MiamiFtLauderdale
2015/9/13,1.26,MiamiFtLauderdale
2015/9/6,0.98,MiamiFtLauderdale
2015/8/30,1.24,MiamiFtLauderdale
2015/8/23,1.24,MiamiFtLauderdale
2015/8/16,1.24,MiamiFtLauderdale
2015/8/9,0.97,MiamiFtLauderdale
2015/8/2,1.22,MiamiFtLauderdale
2015/7/26,1.24,MiamiFtLauderdale
2015/7/19,0.96,MiamiFtLauderdale
2015/7/12,1.24,MiamiFtLauderdale
2015/7/5,0.98,MiamiFtLauderdale
2015/6/28,1.21,MiamiFtLauderdale
2015/6/21,0.96,MiamiFtLauderdale
2015/6/14,1.26,MiamiFtLauderdale
2015/6/7,0.99,MiamiFtLauderdale
2015/5/31,1.27,MiamiFtLauderdale
2015/5/24,1.01,MiamiFtLauderdale
2015/5/17,1.24,MiamiFtLauderdale
2015/5/10,1.28,MiamiFtLauderdale
2015/5/3,0.98,MiamiFtLauderdale
2015/4/26,1.25,MiamiFtLauderdale
2015/4/19,1.23,MiamiFtLauderdale
2015/4/12,1,MiamiFtLauderdale
2015/4/5,1.11,MiamiFtLauderdale
2015/3/29,1.25,MiamiFtLauderdale
2015/3/22,0.97,MiamiFtLauderdale
2015/3/15,1.33,MiamiFtLauderdale
2015/3/8,1.3,MiamiFtLauderdale
2015/3/1,1.01,MiamiFtLauderdale
2015/2/22,1.24,MiamiFtLauderdale
2015/2/15,1.29,MiamiFtLauderdale
2015/2/8,1.25,MiamiFtLauderdale
2015/2/1,0.95,MiamiFtLauderdale
2015/1/25,1.27,MiamiFtLauderdale
2015/1/18,1.3,MiamiFtLauderdale
2015/1/11,1.28,MiamiFtLauderdale
2015/1/4,0.97,MiamiFtLauderdale
2015/12/27,1.05,Midsouth
2015/12/20,1.05,Midsouth
2015/12/13,1.03,Midsouth
2015/12/6,1,Midsouth
2015/11/29,1.05,Midsouth
2015/11/22,1.06,Midsouth
2015/11/15,1.02,Midsouth
2015/11/8,1.04,Midsouth
2015/11/1,1.08,Midsouth
2015/10/25,1.13,Midsouth
2015/10/18,1.05,Midsouth
2015/10/11,1.13,Midsouth
2015/10/4,1.18,Midsouth
2015/9/27,1.11,Midsouth
2015/9/20,1.13,Midsouth
2015/9/13,1.09,Midsouth
2015/9/6,1.08,Midsouth
2015/8/30,1.18,Midsouth
2015/8/23,1.12,Midsouth
2015/8/16,1.14,Midsouth
2015/8/9,1.15,Midsouth
2015/8/2,1.14,Midsouth
2015/7/26,1.15,Midsouth
2015/7/19,1.14,Midsouth
2015/7/12,1.13,Midsouth
2015/7/5,1.13,Midsouth
2015/6/28,1.14,Midsouth
2015/6/21,1.13,Midsouth
2015/6/14,1.09,Midsouth
2015/6/7,1.14,Midsouth
2015/5/31,1.14,Midsouth
2015/5/24,1.14,Midsouth
2015/5/17,1.18,Midsouth
2015/5/10,1.17,Midsouth
2015/5/3,1.07,Midsouth
2015/4/26,1.2,Midsouth
2015/4/19,1.18,Midsouth
2015/4/12,1.13,Midsouth
2015/4/5,1.19,Midsouth
2015/3/29,1.18,Midsouth
2015/3/22,1.11,Midsouth
2015/3/15,1.19,Midsouth
2015/3/8,1.21,Midsouth
2015/3/1,1.14,Midsouth
2015/2/22,1.1,Midsouth
2015/2/15,1.17,Midsouth
2015/2/8,1.06,Midsouth
2015/2/1,0.99,Midsouth
2015/1/25,1.15,Midsouth
2015/1/18,1.19,Midsouth
2015/1/11,1.17,Midsouth
2015/1/4,1.1,Midsouth
2015/12/27,0.96,Nashville
2015/12/20,0.99,Nashville
2015/12/13,0.91,Nashville
2015/12/6,1,Nashville
2015/11/29,0.95,Nashville
2015/11/22,0.96,Nashville
2015/11/15,1.04,Nashville
2015/11/8,1.03,Nashville
2015/11/1,0.94,Nashville
2015/10/25,0.91,Nashville
2015/10/18,0.91,Nashville
2015/10/11,0.96,Nashville
2015/10/4,0.96,Nashville
2015/9/27,1.04,Nashville
2015/9/20,0.95,Nashville
2015/9/13,1.05,Nashville
2015/9/6,0.97,Nashville
2015/8/30,1.09,Nashville
2015/8/23,0.97,Nashville
2015/8/16,0.96,Nashville
2015/8/9,0.98,Nashville
2015/8/2,1.08,Nashville
2015/7/26,1.07,Nashville
2015/7/19,0.98,Nashville
2015/7/12,1.09,Nashville
2015/7/5,0.97,Nashville
2015/6/28,1.06,Nashville
2015/6/21,0.96,Nashville
2015/6/14,1.03,Nashville
2015/6/7,0.96,Nashville
2015/5/31,1.04,Nashville
2015/5/24,0.98,Nashville
2015/5/17,1.07,Nashville
2015/5/10,1.07,Nashville
2015/5/3,0.98,Nashville
2015/4/26,1.08,Nashville
2015/4/19,1.11,Nashville
2015/4/12,1,Nashville
2015/4/5,1.06,Nashville
2015/3/29,1.07,Nashville
2015/3/22,1.01,Nashville
2015/3/15,1.08,Nashville
2015/3/8,1.08,Nashville
2015/3/1,0.99,Nashville
2015/2/22,1.05,Nashville
2015/2/15,1.03,Nashville
2015/2/8,0.94,Nashville
2015/2/1,0.94,Nashville
2015/1/25,1.07,Nashville
2015/1/18,1.08,Nashville
2015/1/11,1.07,Nashville
2015/1/4,1,Nashville
2015/12/27,0.91,NewOrleansMobile
2015/12/20,0.92,NewOrleansMobile
2015/12/13,0.86,NewOrleansMobile
2015/12/6,0.94,NewOrleansMobile
2015/11/29,0.9,NewOrleansMobile
2015/11/22,0.94,NewOrleansMobile
2015/11/15,0.98,NewOrleansMobile
2015/11/8,0.96,NewOrleansMobile
2015/11/1,0.97,NewOrleansMobile
2015/10/25,1.01,NewOrleansMobile
2015/10/18,1.02,NewOrleansMobile
2015/10/11,1,NewOrleansMobile
2015/10/4,1,NewOrleansMobile
2015/9/27,1.06,NewOrleansMobile
2015/9/20,1,NewOrleansMobile
2015/9/13,1.02,NewOrleansMobile
2015/9/6,0.99,NewOrleansMobile
2015/8/30,1.03,NewOrleansMobile
2015/8/23,1.04,NewOrleansMobile
2015/8/16,1.04,NewOrleansMobile
2015/8/9,1,NewOrleansMobile
2015/8/2,1.04,NewOrleansMobile
2015/7/26,1.03,NewOrleansMobile
2015/7/19,0.98,NewOrleansMobile
2015/7/12,1.05,NewOrleansMobile
2015/7/5,1.01,NewOrleansMobile
2015/6/28,1.03,NewOrleansMobile
2015/6/21,0.93,NewOrleansMobile
2015/6/14,1.02,NewOrleansMobile
2015/6/7,0.99,NewOrleansMobile
2015/5/31,1.04,NewOrleansMobile
2015/5/24,1.03,NewOrleansMobile
2015/5/17,0.96,NewOrleansMobile
2015/5/10,1.05,NewOrleansMobile
2015/5/3,0.93,NewOrleansMobile
2015/4/26,0.96,NewOrleansMobile
2015/4/19,0.93,NewOrleansMobile
2015/4/12,0.97,NewOrleansMobile
2015/4/5,0.99,NewOrleansMobile
2015/3/29,0.97,NewOrleansMobile
2015/3/22,0.9,NewOrleansMobile
2015/3/15,1.09,NewOrleansMobile
2015/3/8,1.06,NewOrleansMobile
2015/3/1,1.08,NewOrleansMobile
2015/2/22,0.92,NewOrleansMobile
2015/2/15,1.02,NewOrleansMobile
2015/2/8,0.93,NewOrleansMobile
2015/2/1,0.81,NewOrleansMobile
2015/1/25,0.94,NewOrleansMobile
2015/1/18,1.03,NewOrleansMobile
2015/1/11,0.97,NewOrleansMobile
2015/1/4,0.94,NewOrleansMobile
2015/12/27,1.17,NewYork
2015/12/20,1.23,NewYork
2015/12/13,1.12,NewYork
2015/12/6,1.2,NewYork
2015/11/29,1.16,NewYork
2015/11/22,1.14,NewYork
2015/11/15,1.04,NewYork
2015/11/8,1.13,NewYork
2015/11/1,1.06,NewYork
2015/10/25,1.23,NewYork
2015/10/18,0.97,NewYork
2015/10/11,1.28,NewYork
2015/10/4,1.26,NewYork
2015/9/27,1.16,NewYork
2015/9/20,1.18,NewYork
2015/9/13,1.16,NewYork
2015/9/6,1.22,NewYork
2015/8/30,1.22,NewYork
2015/8/23,1.1,NewYork
2015/8/16,1.14,NewYork
2015/8/9,1.1,NewYork
2015/8/2,1.14,NewYork
2015/7/26,1.28,NewYork
2015/7/19,1.37,NewYork
2015/7/12,1.27,NewYork
2015/7/5,1.18,NewYork
2015/6/28,1.36,NewYork
2015/6/21,1.28,NewYork
2015/6/14,1.32,NewYork
2015/6/7,1.32,NewYork
2015/5/31,1.43,NewYork
2015/5/24,1.37,NewYork
2015/5/17,1.43,NewYork
2015/5/10,1.22,NewYork
2015/5/3,1.32,NewYork
2015/4/26,1.44,NewYork
2015/4/19,1.42,NewYork
2015/4/12,1.43,NewYork
2015/4/5,1.41,NewYork
2015/3/29,1.36,NewYork
2015/3/22,1.33,NewYork
2015/3/15,1.45,NewYork
2015/3/8,1.36,NewYork
2015/3/1,1.18,NewYork
2015/2/22,1.33,NewYork
2015/2/15,1.36,NewYork
2015/2/8,1.11,NewYork
2015/2/1,1.36,NewYork
2015/1/25,1.36,NewYork
2015/1/18,1.37,NewYork
2015/1/11,1.34,NewYork
2015/1/4,1.09,NewYork
2015/12/27,1.2,Northeast
2015/12/20,1.2,Northeast
2015/12/13,1.09,Northeast
2015/12/6,1.14,Northeast
2015/11/29,1.22,Northeast
2015/11/22,1.16,Northeast
2015/11/15,1.09,Northeast
2015/11/8,1.1,Northeast
2015/11/1,1.09,Northeast
2015/10/25,1.15,Northeast
2015/10/18,0.99,Northeast
2015/10/11,1.23,Northeast
2015/10/4,1.21,Northeast
2015/9/27,1.13,Northeast
2015/9/20,1.21,Northeast
2015/9/13,1.14,Northeast
2015/9/6,1.18,Northeast
2015/8/30,1.2,Northeast
2015/8/23,1.13,Northeast
2015/8/16,1.17,Northeast
2015/8/9,1.1,Northeast
2015/8/2,1.19,Northeast
2015/7/26,1.28,Northeast
2015/7/19,1.27,Northeast
2015/7/12,1.2,Northeast
2015/7/5,1.24,Northeast
2015/6/28,1.3,Northeast
2015/6/21,1.27,Northeast
2015/6/14,1.2,Northeast
2015/6/7,1.27,Northeast
2015/5/31,1.34,Northeast
2015/5/24,1.26,Northeast
2015/5/17,1.33,Northeast
2015/5/10,1.21,Northeast
2015/5/3,1.24,Northeast
2015/4/26,1.36,Northeast
2015/4/19,1.31,Northeast
2015/4/12,1.33,Northeast
2015/4/5,1.34,Northeast
2015/3/29,1.26,Northeast
2015/3/22,1.22,Northeast
2015/3/15,1.34,Northeast
2015/3/8,1.27,Northeast
2015/3/1,1.15,Northeast
2015/2/22,1.29,Northeast
2015/2/15,1.29,Northeast
2015/2/8,1.09,Northeast
2015/2/1,1.23,Northeast
2015/1/25,1.27,Northeast
2015/1/18,1.32,Northeast
2015/1/11,1.28,Northeast
2015/1/4,1.09,Northeast
2015/12/27,1.21,NorthernNewEngland
2015/12/20,1.17,NorthernNewEngland
2015/12/13,0.95,NorthernNewEngland
2015/12/6,1.11,NorthernNewEngland
2015/11/29,1.25,NorthernNewEngland
2015/11/22,1.08,NorthernNewEngland
2015/11/15,1.07,NorthernNewEngland
2015/11/8,0.96,NorthernNewEngland
2015/11/1,1.07,NorthernNewEngland
2015/10/25,1.08,NorthernNewEngland
2015/10/18,1,NorthernNewEngland
2015/10/11,1.19,NorthernNewEngland
2015/10/4,1.12,NorthernNewEngland
2015/9/27,0.98,NorthernNewEngland
2015/9/20,1.17,NorthernNewEngland
2015/9/13,1.09,NorthernNewEngland
2015/9/6,1.01,NorthernNewEngland
2015/8/30,1.13,NorthernNewEngland
2015/8/23,1.18,NorthernNewEngland
2015/8/16,1.23,NorthernNewEngland
2015/8/9,1.03,NorthernNewEngland
2015/8/2,1.25,NorthernNewEngland
2015/7/26,1.25,NorthernNewEngland
2015/7/19,1.03,NorthernNewEngland
2015/7/12,1.1,NorthernNewEngland
2015/7/5,1.15,NorthernNewEngland
2015/6/28,1.14,NorthernNewEngland
2015/6/21,1.18,NorthernNewEngland
2015/6/14,1.04,NorthernNewEngland
2015/6/7,1.17,NorthernNewEngland
2015/5/31,1.2,NorthernNewEngland
