订单号,用户ID,商品ID,商品名,单价,数量,总价,下单时间,
700010202001083748,4256221,700010,儿童口罩,20,16,320,2020-07-08 20:37:48,
700010202001080807,41138410,700010,儿童口罩,20,23,460,2020-07-08 21:08:07,
700010202001081844,50470066,700010,儿童口罩,20,28,560,2020-07-08 21:18:44,
700010202001082558,33436583,700010,儿童口罩,20,20,400,2020-07-08 21:25:58,
700010202001083547,67119431,700010,儿童口罩,20,15,300,2020-07-08 21:35:47,
700010202001083547,8324112,700010,儿童口罩,20,30,600,2020-07-08 21:35:47,
700010202001084718,1258483,700010,儿童口罩,20,20,400,2020-07-08 21:47:18,
700010202001084718,20652090,700010,儿童口罩,20,15,300,2020-07-08 21:47:18,
700010202001080209,54888403,700010,儿童口罩,20,18,360,2020-07-08 22:02:09,
700010202001080526,75481190,700010,儿童口罩,20,12,240,2020-07-08 22:05:26,
700010202001081255,56573125,700010,儿童口罩,20,15,300,2020-07-08 22:12:55,
700010202001081255,75485916,700010,儿童口罩,20,23,460,2020-07-08 22:12:55,
700010202001081315,9320166,700010,儿童口罩,20,26,520,2020-07-08 22:13:15,
700010202001081522,96557085,700010,儿童口罩,20,15,300,2020-07-08 22:15:22,
700010202001083513,7349319,700010,儿童口罩,20,23,460,2020-07-08 22:35:13,
700010202001084037,58746970,700010,儿童口罩,20,25,500,2020-07-08 22:40:37,
700010202001084037,96329659,700010,儿童口罩,20,15,300,2020-07-08 22:40:37,
700010202001085850,15268110,700010,儿童口罩,20,18,360,2020-07-08 22:58:50,
700010202001080142,8131015,700010,儿童口罩,20,23,460,2020-07-08 23:01:42,
700010202001080518,37703580,700010,儿童口罩,20,12,240,2020-07-08 23:05:18,
700010202001080943,14629973,700010,儿童口罩,20,18,360,2020-07-08 23:09:43,
700010202001084256,56781804,700010,儿童口罩,20,22,440,2020-07-08 23:42:56,
700010202001090547,83292050,700010,儿童口罩,20,25,500,2020-07-09 07:05:47,
700010202001092805,23097259,700010,儿童口罩,20,20,400,2020-07-09 07:28:05,
700010202001093940,90593024,700010,儿童口罩,20,32,640,2020-07-09 07:39:40,
700010202001090243,91824402,700010,儿童口罩,20,42,840,2020-07-09 10:02:43,
700010202001090501,87040143,700010,儿童口罩,20,15,300,2020-07-09 10:05:01,
700010202001092953,88477660,700010,儿童口罩,20,35,700,2020-07-09 10:29:53,
700010202001090425,83465896,700010,儿童口罩,20,43,860,2020-07-09 11:04:25,
700010202001093108,8646557,700010,儿童口罩,20,25,500,2020-07-09 11:31:08,
700010202001093108,60817395,700010,儿童口罩,20,14,280,2020-07-09 11:31:08,
700010202001093523,92235995,700010,儿童口罩,20,5,100,2020-07-09 11:35:23,
700010202001093523,81661189,700010,儿童口罩,20,39,780,2020-07-09 11:35:23,
700010202001090100,93999203,700010,儿童口罩,20,15,300,2020-07-09 12:01:00,
700010202001090100,91943551,700010,儿童口罩,20,50,1000,2020-07-09 12:01:00,
700010202001090455,62699064,700010,儿童口罩,20,12,240,2020-07-09 12:04:55,
700010202001090433,25675879,700010,儿童口罩,20,16,320,2020-07-09 13:04:33,
700010202001091423,23121020,700010,儿童口罩,20,15,300,2020-07-09 13:14:23,
700010202001091423,75436217,700010,儿童口罩,20,30,600,2020-07-09 13:14:23,
700010202001092210,4679990,700010,儿童口罩,20,15,300,2020-07-09 13:22:10,
700010202001092210,26276789,700010,儿童口罩,20,12,240,2020-07-09 13:22:10,
700010202001093524,48898760,700010,儿童口罩,20,15,300,2020-07-09 13:35:24,
700010202001095012,6382122,700010,儿童口罩,20,18,360,2020-07-09 13:50:12,
700010202001095012,29365233,700010,儿童口罩,20,25,500,2020-07-09 13:50:12,
700010202001090632,32988236,700010,儿童口罩,20,12,240,2020-07-09 14:06:32,
700010202001091030,7908357,700010,儿童口罩,20,18,360,2020-07-09 14:10:30,
700010202001091030,56913484,700010,儿童口罩,20,5,100,2020-07-09 14:10:30,
700010202001131431,44763844,700010,儿童口罩,20,40,800,2020-07-13 18:14:31,
700010202001132417,24642811,700010,儿童口罩,20,10,200,2020-07-13 18:24:17,
700010202001132607,74612532,700010,儿童口罩,20,10,200,2020-07-13 18:26:07,
700010202001132607,80594725,700010,儿童口罩,20,16,320,2020-07-13 18:26:07,
700010202001134007,37099689,700010,儿童口罩,20,17,340,2020-07-13 18:40:07,
700010202001134007,19454914,700010,儿童口罩,20,36,720,2020-07-13 18:40:07,
700010202001134919,81706457,700010,儿童口罩,20,15,300,2020-07-13 18:49:19,
700010202001134919,89509439,700010,儿童口罩,20,20,400,2020-07-13 18:49:19,
700010202001130941,50663110,700010,儿童口罩,20,38,760,2020-07-13 19:09:41,
700010202001130941,90873062,700010,儿童口罩,20,10,200,2020-07-13 19:09:41,
700010202001132203,50762523,700010,儿童口罩,20,25,500,2020-07-13 19:22:03,
700010202001133313,16756779,700010,儿童口罩,20,25,500,2020-07-13 19:33:13,
700010202001133313,7258444,700010,儿童口罩,20,45,900,2020-07-13 19:33:13,
700010202001133352,93072792,700010,儿童口罩,20,25,500,2020-07-13 19:33:52,
700010202001133352,34153866,700010,儿童口罩,20,35,700,2020-07-13 19:33:52,
700010202001135230,54349975,700010,儿童口罩,20,30,600,2020-07-13 19:52:30,
700010202001130752,23219361,700010,儿童口罩,20,23,460,2020-07-13 20:07:52,
700010202001132543,76620293,700010,儿童口罩,20,20,400,2020-07-13 20:25:43,
700010202001132543,18465050,700010,儿童口罩,20,15,300,2020-07-13 20:25:43,
700010202001133830,97253816,700010,儿童口罩,20,30,600,2020-07-13 20:38:30,
700010202001134459,91330105,700010,儿童口罩,20,20,400,2020-07-13 20:44:59,
700010202001134459,92143094,700010,儿童口罩,20,23,460,2020-07-13 20:44:59,
700010202001134911,49010623,700010,儿童口罩,20,45,900,2020-07-13 20:49:11,
700010202001134911,99169740,700010,儿童口罩,20,35,700,2020-07-13 20:49:11,
700010202001130024,60186872,700010,儿童口罩,20,30,600,2020-07-13 21:00:24,
700010202001131701,12160197,700010,儿童口罩,20,12,240,2020-07-13 21:17:01,
700010202001131701,80532701,700010,儿童口罩,20,15,300,2020-07-13 21:17:01,
700010202001131730,53634743,700010,儿童口罩,20,24,480,2020-07-13 21:17:30,
700010202001131730,43346744,700010,儿童口罩,20,15,300,2020-07-13 21:17:30,
700010202001132013,6253483,700010,儿童口罩,20,12,240,2020-07-13 21:20:13,
700010202001132013,84568667,700010,儿童口罩,20,18,360,2020-07-13 21:20:13,
700010202001132404,28720391,700010,儿童口罩,20,10,200,2020-07-13 21:24:04,
700010202001133133,52329439,700010,儿童口罩,20,15,300,2020-07-13 21:31:33,
700010202001133234,68262131,700010,儿童口罩,20,15,300,2020-07-13 21:32:34,
700010202001133240,49603220,700010,儿童口罩,20,35,700,2020-07-13 21:32:40,
700010202001133240,90199109,700010,儿童口罩,20,15,300,2020-07-13 21:32:40,
700010202001133618,19083310,700010,儿童口罩,20,25,500,2020-07-13 21:36:18,
700010202001134522,74909639,700010,儿童口罩,20,15,300,2020-07-13 21:45:22,
700010202001134522,74563159,700010,儿童口罩,20,15,300,2020-07-13 21:45:22,
700010202001134613,5023364,700010,儿童口罩,20,25,500,2020-07-13 21:46:13,
700010202001135003,50844796,700010,儿童口罩,20,32,640,2020-07-13 21:50:03,
700010202001132642,43071502,700010,儿童口罩,20,25,500,2020-07-13 22:26:42,
700010202001135811,49294189,700010,儿童口罩,20,25,500,2020-07-13 22:58:11,
700010202001133750,56483407,700010,儿童口罩,20,12,240,2020-07-13 23:37:50,
700010202001134031,5215598,700010,儿童口罩,20,22,440,2020-07-13 23:40:31,
700010202001140056,44580790,700010,儿童口罩,20,10,200,2020-07-14 07:00:56,
700010202001140325,39609029,700010,儿童口罩,20,15,300,2020-07-14 07:03:25,
700010202001142649,28196811,700010,儿童口罩,20,25,500,2020-07-14 07:26:49,
700010202001144817,18634355,700010,儿童口罩,20,12,240,2020-07-14 07:48:17,
700010202001142738,42819545,700010,儿童口罩,20,18,360,2020-07-14 08:27:38,
700010202001144127,53375347,700010,儿童口罩,20,15,300,2020-07-14 08:41:27,
700010202001144127,18788984,700010,儿童口罩,20,46,920,2020-07-14 08:41:27,
700010202001145621,74232291,700010,儿童口罩,20,15,300,2020-07-14 08:56:21,
700010202001141432,10085838,700010,儿童口罩,20,35,700,2020-07-14 09:14:32,
700010202001144137,71838777,700010,儿童口罩,20,45,900,2020-07-14 09:41:37,
700010202001144511,80018302,700010,儿童口罩,20,12,240,2020-07-14 09:45:11,
700010202001145756,54138141,700010,儿童口罩,20,10,200,2020-07-14 09:57:56,
700010202001141721,9617898,700010,儿童口罩,20,15,300,2020-07-14 10:17:21,
700010202001141721,97658111,700010,儿童口罩,20,25,500,2020-07-14 10:17:21,
700010202001144825,4430763,700010,儿童口罩,20,25,500,2020-07-14 10:48:25,
700010202001144952,89498535,700010,儿童口罩,20,12,240,2020-07-14 10:49:52,
700010202001144952,73249885,700010,儿童口罩,20,15,300,2020-07-14 10:49:52,
700010202001141830,13591431,700010,儿童口罩,20,12,240,2020-07-14 11:18:30,
700010202001142322,23755600,700010,儿童口罩,20,35,700,2020-07-14 11:23:22,
700010202001142322,68446723,700010,儿童口罩,20,30,600,2020-07-14 11:23:22,
700010202001142707,1629520,700010,儿童口罩,20,25,500,2020-07-14 11:27:07,
700010202001142841,7995969,700010,儿童口罩,20,10,200,2020-07-14 11:28:41,
700010202001142841,77167098,700010,儿童口罩,20,20,400,2020-07-14 11:28:41,
700010202001142944,53980100,700010,儿童口罩,20,16,320,2020-07-14 11:29:44,
700010202001141741,85887410,700010,儿童口罩,20,10,200,2020-07-14 12:17:41,
700010202001142730,37983283,700010,儿童口罩,20,25,500,2020-07-14 12:27:30,
700010202001142730,4276626,700010,儿童口罩,20,15,300,2020-07-14 12:27:30,
700010202001143117,69431456,700010,儿童口罩,20,25,500,2020-07-14 12:31:17,
700010202001143117,15928025,700010,儿童口罩,20,17,340,2020-07-14 12:31:17,
700010202001145254,91358613,700010,儿童口罩,20,25,500,2020-07-14 12:52:54,
700010202001140055,54008396,700010,儿童口罩,20,15,300,2020-07-14 13:00:55,
700010202001145105,37113733,700010,儿童口罩,20,17,340,2020-07-14 13:51:05,
700010202001151139,98005041,700010,儿童口罩,20,12,240,2020-07-15 13:11:39,
700010202001151417,77740178,700010,儿童口罩,20,15,300,2020-07-15 13:14:17,
700010202001152505,66913695,700010,儿童口罩,20,12,240,2020-07-15 13:25:05,
700010202001150821,4217827,700010,儿童口罩,20,17,340,2020-07-15 14:08:21,
700010202001150821,87095708,700010,儿童口罩,20,25,500,2020-07-15 14:08:21,
700010202001151726,81750311,700010,儿童口罩,20,15,300,2020-07-15 14:17:26,
700010202001153153,9748675,700010,儿童口罩,20,15,300,2020-07-15 14:31:53,
700010202001153443,22418603,700010,儿童口罩,20,25,500,2020-07-15 14:34:43,
700010202001153552,31706349,700010,儿童口罩,20,12,240,2020-07-15 14:35:52,
700010202001152517,42887667,700010,儿童口罩,20,12,240,2020-07-15 15:25:17,
700010202001153108,59971277,700010,儿童口罩,20,15,300,2020-07-15 15:31:08,
700010202001155048,3719450,700010,儿童口罩,20,20,400,2020-07-15 15:50:48,
700010202001155520,91863472,700010,儿童口罩,20,49,980,2020-07-15 15:55:20,
700010202001155520,92303981,700010,儿童口罩,20,12,240,2020-07-15 15:55:20,
700010202001151407,4006931,700010,儿童口罩,20,30,600,2020-07-15 16:14:07,
700010202001151407,63463439,700010,儿童口罩,20,15,300,2020-07-15 16:14:07,
700010202001151722,33884927,700010,儿童口罩,20,30,600,2020-07-15 16:17:22,
700010202001152042,40403121,700010,儿童口罩,20,43,860,2020-07-15 16:20:42,
700010202001152659,14959697,700010,儿童口罩,20,27,540,2020-07-15 16:26:59,
700010202001155703,16299338,700010,儿童口罩,20,18,360,2020-07-15 16:57:03,
700010202001155703,77472013,700010,儿童口罩,20,25,500,2020-07-15 16:57:03,
700010202001150005,92814998,700010,儿童口罩,20,18,360,2020-07-15 17:00:05,
700010202001150005,62834176,700010,儿童口罩,20,10,200,2020-07-15 17:00:05,
700010202001150132,52775548,700010,儿童口罩,20,30,600,2020-07-15 17:01:32,
700010202001152255,91855919,700010,儿童口罩,20,15,300,2020-07-15 17:22:55,
700010202001152806,82152854,700010,儿童口罩,20,25,500,2020-07-15 17:28:06,
700010202001153256,32404897,700010,儿童口罩,20,15,300,2020-07-15 17:32:56,
700010202001153256,28192808,700010,儿童口罩,20,20,400,2020-07-15 17:32:56,
700010202001154355,21757723,700010,儿童口罩,20,22,440,2020-07-15 17:43:55,
700010202001154355,56587754,700010,儿童口罩,20,20,400,2020-07-15 17:43:55,
700010202001154401,2475899,700010,儿童口罩,20,30,600,2020-07-15 17:44:01,
700010202001154401,15418044,700010,儿童口罩,20,30,600,2020-07-15 17:44:01,
700010202001154429,34210899,700010,儿童口罩,20,15,300,2020-07-15 17:44:29,
700010202001155036,66473926,700010,儿童口罩,20,18,360,2020-07-15 17:50:36,
700010202001155036,43900138,700010,儿童口罩,20,23,460,2020-07-15 17:50:36,
700010202001150454,9754123,700010,儿童口罩,20,15,300,2020-07-15 18:04:54,
700010202001152102,32108336,700010,儿童口罩,20,25,500,2020-07-15 18:21:02,
700010202001153931,3361019,700010,儿童口罩,20,15,300,2020-07-15 18:39:31,
700010202001153931,23965403,700010,儿童口罩,20,5,100,2020-07-15 18:39:31,
700010202001154936,33798732,700010,儿童口罩,20,17,340,2020-07-15 18:49:36,
700010202001152642,58564239,700010,儿童口罩,20,15,300,2020-07-15 19:26:42,
700010202001152642,93963746,700010,儿童口罩,20,16,320,2020-07-15 19:26:42,
700010202001153044,60463745,700010,儿童口罩,20,45,900,2020-07-15 19:30:44,
700010202001153702,63175510,700010,儿童口罩,20,25,500,2020-07-15 19:37:02,
700010202001153702,84806782,700010,儿童口罩,20,17,340,2020-07-15 19:37:02,
700010202001151915,15830418,700010,儿童口罩,20,15,300,2020-07-15 20:19:15,
700010202001152053,97134050,700010,儿童口罩,20,25,500,2020-07-15 20:20:53,
700010202001152053,92762878,700010,儿童口罩,20,30,600,2020-07-15 20:20:53,
700010202001153313,96818770,700010,儿童口罩,20,15,300,2020-07-15 20:33:13,
700010202001153313,7268789,700010,儿童口罩,20,10,200,2020-07-15 20:33:13,
700010202001155946,5343886,700010,儿童口罩,20,46,920,2020-07-15 20:59:46,
700010202001155946,32473313,700010,儿童口罩,20,15,300,2020-07-15 20:59:46,
700010202001150724,23309204,700010,儿童口罩,20,29,580,2020-07-15 21:07:24,
700010202001152502,44564263,700010,儿童口罩,20,5,100,2020-07-15 21:25:02,
700010202001153310,50549005,700010,儿童口罩,20,19,380,2020-07-15 21:33:10,
700010202001153722,8922553,700010,儿童口罩,20,16,320,2020-07-15 21:37:22,
700010202001153722,70757188,700010,儿童口罩,20,23,460,2020-07-15 21:37:22,
700010202001153956,66563856,700010,儿童口罩,20,15,300,2020-07-15 21:39:56,
700010202001154338,93317083,700010,儿童口罩,20,12,240,2020-07-15 21:43:38,
700010202001154338,41636335,700010,儿童口罩,20,25,500,2020-07-15 21:43:38,
700010202001154403,24341590,700010,儿童口罩,20,15,300,2020-07-15 21:44:03,
700010202001150728,36906875,700010,儿童口罩,20,17,340,2020-07-15 22:07:28,
700010202001155435,30601435,700010,儿童口罩,20,15,300,2020-07-15 22:54:35,
700010202001154859,49180530,700010,儿童口罩,20,15,300,2020-07-15 23:48:59,
700010202001165640,47027389,700010,儿童口罩,20,20,400,2020-07-16 07:56:40,
700010202001160721,76198441,700010,儿童口罩,20,32,640,2020-07-16 08:07:21,
700010202001161953,43722472,700010,儿童口罩,20,35,700,2020-07-16 10:19:53,
700010202001161953,90675609,700010,儿童口罩,20,14,280,2020-07-16 10:19:53,
700010202001164509,25186823,700010,儿童口罩,20,15,300,2020-07-16 10:45:09,
700010202001164652,69387575,700010,儿童口罩,20,18,360,2020-07-16 10:46:52,
700010202001164652,7906527,700010,儿童口罩,20,15,300,2020-07-16 10:46:52,
700010202001160200,42071723,700010,儿童口罩,20,25,500,2020-07-16 11:02:00,
700010202001160200,49831347,700010,儿童口罩,20,15,300,2020-07-16 11:02:00,
700010202001160945,32669583,700010,儿童口罩,20,25,500,2020-07-16 11:09:45,
700010202001160945,34140484,700010,儿童口罩,20,20,400,2020-07-16 11:09:45,
700010202001164141,37479151,700010,儿童口罩,20,12,240,2020-07-16 11:41:41,
700010202001164141,27966450,700010,儿童口罩,20,15,300,2020-07-16 11:41:41,
700010202001164325,77643999,700010,儿童口罩,20,22,440,2020-07-16 11:43:25,
700010202001165427,19874118,700010,儿童口罩,20,10,200,2020-07-16 11:54:27,
700010202001165427,73842722,700010,儿童口罩,20,18,360,2020-07-16 11:54:27,
700010202001160545,64690467,700010,儿童口罩,20,15,300,2020-07-16 12:05:45,
700010202001160712,46442290,700010,儿童口罩,20,46,920,2020-07-16 12:07:12,
700010202001160712,28553562,700010,儿童口罩,20,20,400,2020-07-16 12:07:12,
700010202001163443,92528433,700010,儿童口罩,20,25,500,2020-07-16 12:34:43,
700010202001163443,40013471,700010,儿童口罩,20,23,460,2020-07-16 12:34:43,
700010202001164106,3279391,700010,儿童口罩,20,30,600,2020-07-16 12:41:06,
700010202001164113,31125033,700010,儿童口罩,20,15,300,2020-07-16 12:41:13,
700010202001164113,96406025,700010,儿童口罩,20,10,200,2020-07-16 12:41:13,
700010202001160859,34561957,700010,儿童口罩,20,17,340,2020-07-16 13:08:59,
700010202001161818,57345102,700010,儿童口罩,20,15,300,2020-07-16 13:18:18,
700010202001162214,42097138,700010,儿童口罩,20,32,640,2020-07-16 13:22:14,
700010202001163033,4654778,700010,儿童口罩,20,30,600,2020-07-16 13:30:33,
700010202001163148,99521972,700010,儿童口罩,20,16,320,2020-07-16 13:31:48,
700010202001163148,61908370,700010,儿童口罩,20,12,240,2020-07-16 13:31:48,
700010202001164944,36413160,700010,儿童口罩,20,18,360,2020-07-16 13:49:44,
700010202001164944,93244977,700010,儿童口罩,20,15,300,2020-07-16 13:49:44,
700010202001165733,77055365,700010,儿童口罩,20,25,500,2020-07-16 13:57:33,
700010202001161435,20385181,700010,儿童口罩,20,18,360,2020-07-16 23:14:35,
700010202001163339,14766920,700010,儿童口罩,20,34,680,2020-07-16 23:33:39,
700010202001163955,54666061,700010,儿童口罩,20,18,360,2020-07-16 23:39:55,
700010202001163955,88480986,700010,儿童口罩,20,49,980,2020-07-16 23:39:55,
700010202001164136,12132829,700010,儿童口罩,20,16,320,2020-07-16 23:41:36,
700010202001164513,21978206,700010,儿童口罩,20,20,400,2020-07-16 23:45:13,
700010202001164600,9706534,700010,儿童口罩,20,15,300,2020-07-16 23:46:00,
700010202001164600,4933162,700010,儿童口罩,20,22,440,2020-07-16 23:46:00,
700010202001165019,81046630,700010,儿童口罩,20,25,500,2020-07-16 23:50:19,
700010202001165019,43748015,700010,儿童口罩,20,25,500,2020-07-16 23:50:19,
