,order_id,user_id,price,platform,payment_provider,create_time,pay_time
891,892,105759936,25.0,ios,applepay,2019-12-17 09:19:00,2020-04-01 12:05:00
893,894,101808203,248.0,android,wxpay,2019-10-10 00:12:00,2019-10-10 00:13:00
897,898,95386052,248.0,ios,applepay,2019-08-10 07:39:00,2019-08-10 14:07:00
898,899,74434318,248.0,android,wxpay,2020-03-03 16:20:00,2020-03-03 16:21:00
899,900,26116935,248.0,android,alipay,2020-06-08 08:44:00,2020-06-08 08:45:00
901,902,15371899,248.0,ios,applepay,2019-11-18 17:48:00,2020-04-01 12:04:00
903,904,82239643,25.0,android,wxpay,2020-06-07 23:38:00,2020-06-07 23:39:00
905,906,37366592,248.0,android,wxpay,2019-09-20 08:59:00,2019-09-20 09:00:00
906,907,83649391,248.0,android,alipay,2020-05-17 14:03:00,2020-05-17 14:04:00
908,909,31069679,248.0,android,wxpay,2019-09-09 07:51:00,2019-09-09 07:52:00
910,911,10477864,248.0,ios,applepay,2019-12-03 10:48:00,2020-04-01 12:04:00
916,917,52987899,248.0,android,wxpay,2019-10-04 08:43:00,2019-10-04 08:44:00
918,919,99204868,248.0,android,wxpay,2019-11-06 19:54:00,2019-11-06 19:55:00
925,926,43227057,248.0,ios,applepay,2019-09-09 20:00:00,2020-04-01 12:03:00
926,927,100927915,248.0,android,wxpay,2020-02-18 00:06:00,2020-02-18 00:07:00
927,928,103743671,248.0,ios,applepay,2019-08-07 08:50:00,2020-04-01 12:03:00
933,934,82797679,25.0,android,alipay,2019-09-02 20:18:00,2019-09-02 20:19:00
934,935,82797679,25.0,android,wxpay,2019-12-02 21:39:00,2019-12-02 21:40:00
935,936,38189211,25.0,ios,applepay,2019-10-23 11:17:00,2020-04-01 12:04:00
936,937,100062973,25.0,ios,applepay,2019-10-07 10:15:00,2020-04-01 12:04:00
937,938,102908614,68.0,ios,applepay,2019-09-22 07:28:00,2020-04-01 12:04:00
939,940,85198820,248.0,android,wxpay,2020-01-18 10:33:00,2020-01-18 10:34:00
943,944,36757725,248.0,android,alipay,2020-07-31 16:38:00,2020-07-31 16:39:00
948,949,54910414,25.0,android,wxpay,2020-06-18 10:41:00,2020-06-18 10:42:00
949,950,56156588,25.0,ios,applepay,2019-09-20 08:18:00,2020-04-01 12:03:00
950,951,56156588,25.0,ios,applepay,2020-03-30 22:45:00,2020-04-01 12:06:00
951,952,80455740,25.0,ios,applepay,2020-01-30 09:18:00,2020-04-01 12:05:00
954,955,72172550,248.0,android,wxpay,2019-09-15 18:22:00,2019-09-15 18:23:00
955,956,55050781,68.0,android,wxpay,2019-10-19 21:45:00,2019-10-19 21:46:00
956,957,55050781,68.0,android,wxpay,2020-04-18 19:56:00,2020-04-18 19:57:00
957,958,90293749,68.0,android,wxpay,2020-02-20 22:32:00,2020-02-20 22:33:00
958,959,66457402,248.0,ios,applepay,2020-03-15 08:06:00,2020-04-01 12:06:00
962,963,105504237,248.0,android,wxpay,2019-09-24 22:03:00,2019-09-24 22:04:00
967,968,54280276,25.0,android,wxpay,2019-10-08 08:10:00,2019-10-08 08:11:00
969,970,46728699,248.0,ios,applepay,2019-08-19 20:44:00,2020-04-01 12:03:00
972,973,74656233,68.0,android,wxpay,2019-09-16 09:20:00,2019-09-16 09:21:00
973,974,74741824,25.0,android,alipay,2019-12-03 10:50:00,2019-12-03 10:51:00
975,976,101828119,248.0,ios,applepay,2020-07-31 13:57:00,2020-07-31 13:58:00
979,980,48067043,248.0,ios,applepay,2019-09-22 07:49:00,2020-04-01 12:04:00
980,981,76197217,248.0,ios,applepay,2020-06-20 14:51:00,2020-06-20 14:52:00
981,982,98838102,68.0,ios,applepay,2020-07-19 09:55:00,2020-07-19 09:56:00
984,985,104254349,248.0,android,alipay,2019-11-30 09:09:00,2019-11-30 09:10:00
985,986,49649179,248.0,ios,applepay,2020-07-18 17:52:00,2020-07-18 17:53:00
987,988,75934639,248.0,ios,applepay,2019-09-12 19:04:00,2020-04-01 12:03:00
992,993,90324884,25.0,android,wxpay,2020-07-06 22:23:00,2020-07-06 22:24:00
994,995,71411312,68.0,android,wxpay,2020-04-11 20:52:00,2020-04-11 20:53:00
997,998,36129326,25.0,ios,applepay,2019-10-10 08:01:00,2020-04-01 12:04:00
998,999,77877665,248.0,android,wxpay,2019-09-17 08:36:00,2019-09-17 08:37:00
1003,1004,44206353,68.0,ios,applepay,2019-12-09 10:49:00,2020-04-01 12:05:00
1004,1005,44206353,68.0,ios,applepay,2020-06-10 09:09:00,2020-06-10 09:10:00
1005,1006,81033584,25.0,android,alipay,2020-06-10 06:38:00,2020-06-10 06:39:00
1007,1008,77662934,25.0,android,wxpay,2019-09-11 08:58:00,2019-09-11 08:59:00
1016,1017,79077308,25.0,android,wxpay,2019-09-02 18:20:00,2019-09-02 18:21:00
1017,1018,73896744,248.0,ios,applepay,2020-07-08 08:55:00,2020-07-08 08:56:00
1019,1020,79737662,25.0,android,wxpay,2019-08-09 23:28:00,2019-08-09 23:29:00
1020,1021,85106300,248.0,android,wxpay,2020-03-13 09:48:00,2020-03-13 09:49:00
1021,1022,34935469,25.0,ios,applepay,2019-09-23 20:29:00,2020-04-01 12:04:00
1025,1026,29786041,248.0,android,alipay,2020-02-04 01:09:00,2020-02-04 01:10:00
1027,1028,36901937,25.0,ios,applepay,2020-03-08 17:47:00,2020-04-01 12:06:00
1031,1032,67272566,248.0,ios,applepay,2019-10-22 12:11:00,2020-04-01 12:04:00
1032,1033,98553425,25.0,android,wxpay,2019-10-10 21:32:00,2019-10-10 21:33:00
1035,1036,47455481,248.0,android,alipay,2020-03-08 15:41:00,2020-03-08 15:42:00
1036,1037,35749509,25.0,ios,applepay,2020-07-23 19:32:00,2020-07-23 19:33:00
1037,1038,105399272,25.0,ios,applepay,2020-02-09 12:51:00,2020-04-01 12:05:00
1038,1039,105399272,68.0,ios,applepay,2020-06-06 11:41:00,2020-06-06 11:42:00
1040,1041,106255767,25.0,android,wxpay,2019-09-07 10:03:00,2019-09-07 10:04:00
1041,1042,41508379,68.0,ios,applepay,2019-08-27 13:25:00,2020-04-01 12:03:00
1042,1043,103996457,248.0,ios,applepay,2020-07-22 20:25:00,2020-07-22 20:26:00
1043,1044,106623478,68.0,ios,applepay,2019-11-03 09:55:00,2020-04-01 12:04:00
1044,1045,106623478,25.0,ios,applepay,2020-06-26 23:55:00,2020-06-26 23:56:00
1046,1047,73168553,25.0,ios,applepay,2020-01-29 20:35:00,2020-04-01 12:05:00
1049,1050,13149267,248.0,ios,applepay,2020-03-16 09:19:00,2020-04-01 12:06:00
1050,1051,94804393,248.0,android,alipay,2019-11-05 15:21:00,2019-11-05 15:22:00
1052,1053,106130244,248.0,ios,applepay,2019-10-08 20:48:00,2020-04-01 12:04:00
1057,1058,61688329,68.0,ios,applepay,2019-12-06 11:47:00,2020-04-01 12:04:00
1059,1060,101595217,25.0,ios,applepay,2019-08-29 19:15:00,2020-04-01 12:03:00
1061,1062,77912064,248.0,ios,applepay,2019-09-25 19:28:00,2020-04-01 12:04:00
1062,1063,105623513,25.0,ios,applepay,2020-01-18 22:15:00,2020-04-01 12:05:00
1064,1065,65859562,248.0,android,wxpay,2019-10-21 07:27:00,2019-10-21 07:28:00
1066,1067,69965213,248.0,ios,applepay,2020-03-22 11:07:00,2020-04-01 12:06:00
1067,1068,49996234,248.0,ios,applepay,2020-02-29 05:08:00,2020-04-01 12:06:00
1068,1069,56540055,248.0,ios,applepay,2020-05-15 10:16:00,2020-05-15 10:17:00
1070,1071,18438281,68.0,android,alipay,2019-12-25 09:16:00,2019-12-25 09:17:00
1076,1077,112801,25.0,ios,applepay,2019-12-29 10:32:00,2020-04-01 12:05:00
1077,1078,91148287,25.0,ios,applepay,2019-10-01 21:22:00,2020-04-01 12:04:00
1078,1079,89171149,68.0,ios,applepay,2019-09-21 23:01:00,2020-04-01 12:03:00
1085,1086,64696455,248.0,ios,applepay,2020-03-17 22:54:00,2020-04-07 14:55:00
1087,1088,106920670,68.0,ios,applepay,2019-10-22 21:20:00,2020-04-01 12:04:00
1088,1089,61953170,248.0,android,wxpay,2020-06-09 06:15:00,2020-06-09 06:16:00
1089,1090,13565966,68.0,android,wxpay,2019-09-11 07:35:00,2019-09-11 07:36:00
1094,1095,76565915,248.0,ios,applepay,2019-08-17 07:16:00,2020-04-01 12:03:00
1098,1099,81556642,25.0,android,wxpay,2019-12-07 20:14:00,2019-12-07 20:15:00
1099,1100,81556642,68.0,android,wxpay,2020-03-11 09:03:00,2020-03-11 09:04:00
1101,1102,14049779,248.0,ios,applepay,2020-06-20 00:03:00,2020-06-20 00:04:00
1103,1104,20070181,248.0,ios,applepay,2020-02-09 20:36:00,2020-04-01 12:05:00
1105,1106,80254736,248.0,android,wxpay,2020-01-18 08:52:00,2020-01-18 08:53:00
1106,1107,12989742,25.0,ios,applepay,2020-01-02 12:20:00,2020-04-01 12:05:00
1107,1108,80688416,25.0,ios,applepay,2020-02-12 13:26:00,2020-04-01 12:05:00
1111,1112,39035460,248.0,ios,applepay,2020-06-11 06:17:00,2020-06-11 06:18:00
1113,1114,25711762,25.0,ios,applepay,2019-10-11 13:24:00,2019-10-11 14:15:00
1115,1116,58321577,25.0,ios,applepay,2019-09-10 16:32:00,2020-04-01 12:03:00
1116,1117,58321577,248.0,ios,applepay,2020-02-04 17:43:00,2020-04-01 12:05:00
1118,1119,108429958,248.0,ios,applepay,2020-01-22 22:58:00,2020-04-01 12:05:00
1119,1120,101831000,25.0,ios,applepay,2019-09-13 10:13:00,2020-04-01 12:03:00
1120,1121,101831000,248.0,ios,applepay,2019-12-19 09:40:00,2020-04-01 12:05:00
1122,1123,48397989,25.0,ios,applepay,2019-10-25 21:19:00,2020-04-01 12:04:00
1124,1125,48368691,248.0,ios,applepay,2020-02-07 12:04:00,2020-04-01 12:05:00
1129,1130,28014629,248.0,ios,applepay,2020-05-18 18:26:00,2020-05-18 18:27:00
1133,1134,74683096,25.0,ios,applepay,2019-11-26 13:16:00,2020-04-01 12:04:00
1134,1135,65531439,248.0,ios,applepay,2020-06-30 00:02:00,2020-06-30 00:03:00
1139,1140,59356264,25.0,android,wxpay,2020-06-01 21:46:00,2020-06-01 21:47:00
1140,1141,105247757,25.0,android,wxpay,2019-09-05 22:26:00,2019-09-05 22:27:00
1143,1144,55948688,25.0,android,wxpay,2020-04-17 19:05:00,2020-04-17 19:06:00
1147,1148,107980694,68.0,ios,applepay,2019-10-24 06:17:00,2020-04-01 12:04:00
1148,1149,25975031,248.0,android,alipay,2019-09-06 16:58:00,2019-09-06 16:59:00
1157,1158,45672291,248.0,ios,applepay,2020-01-05 10:15:00,2020-04-01 12:05:00
1161,1162,85724960,25.0,ios,applepay,2020-02-09 22:47:00,2020-04-01 12:05:00
1162,1163,38363133,68.0,ios,applepay,2019-12-05 22:22:00,2020-04-01 12:04:00
1167,1168,73015819,25.0,android,wxpay,2020-01-30 07:29:00,2020-01-30 07:30:00
1168,1169,33889249,68.0,ios,applepay,2019-09-25 06:39:00,2020-04-01 12:04:00
1170,1171,84330205,248.0,android,wxpay,2019-12-18 09:25:00,2019-12-18 09:26:00
1173,1174,27954151,25.0,ios,applepay,2019-08-27 21:19:00,2020-04-01 12:03:00
1174,1175,69248570,248.0,ios,applepay,2019-09-23 07:04:00,2020-04-01 12:04:00
1179,1180,35156868,68.0,ios,applepay,2019-09-16 10:34:00,2020-04-01 12:03:00
1180,1181,35156868,68.0,ios,applepay,2020-03-22 21:29:00,2020-04-01 12:06:00
1181,1182,28931219,25.0,ios,applepay,2019-11-24 10:16:00,2020-04-01 12:04:00
1182,1183,28931219,248.0,ios,applepay,2020-05-07 21:55:00,2020-05-07 21:56:00
1187,1188,68171445,248.0,ios,applepay,2019-09-22 09:35:00,2020-04-01 12:04:00
1188,1189,75311713,248.0,android,wxpay,2019-11-27 13:19:00,2019-11-27 13:20:00
1191,1192,57175268,248.0,ios,applepay,2019-10-16 09:55:00,2020-04-01 12:04:00
1193,1194,13329789,25.0,ios,applepay,2019-10-17 09:35:00,2020-04-01 12:04:00
1196,1197,95859334,68.0,android,wxpay,2020-03-16 21:50:00,2020-03-16 21:51:00
1197,1198,22688933,25.0,ios,applepay,2019-10-04 09:33:00,2020-04-01 12:04:00
1198,1199,39820465,248.0,android,wxpay,2020-01-14 09:56:00,2020-01-14 09:57:00
1199,1200,18796021,68.0,ios,applepay,2019-09-12 00:26:00,2020-04-01 12:03:00
1200,1201,18796021,68.0,ios,applepay,2020-05-24 15:31:00,2020-05-24 15:32:00
1201,1202,62820285,25.0,android,wxpay,2019-09-10 21:46:00,2019-09-10 21:47:00
1203,1204,51950856,248.0,ios,applepay,2019-10-30 06:44:00,2020-04-01 12:04:00
1205,1206,99666015,68.0,android,wxpay,2019-11-09 06:12:00,2019-11-09 06:13:00
1211,1212,81933699,248.0,ios,applepay,2019-10-22 12:49:00,2020-04-01 12:04:00
1212,1213,37408278,248.0,ios,applepay,2020-06-10 21:26:00,2020-06-10 21:27:00
1213,1214,46045151,25.0,ios,applepay,2019-09-16 08:46:00,2020-04-01 12:03:00
1214,1215,46045151,68.0,ios,applepay,2020-02-03 15:11:00,2020-04-01 12:05:00
1215,1216,69587479,248.0,ios,applepay,2019-08-25 22:02:00,2020-04-01 12:03:00
1220,1221,105217334,248.0,ios,applepay,2019-09-10 18:49:00,2020-04-01 12:03:00
1225,1226,50913884,25.0,ios,applepay,2019-09-14 21:24:00,2020-04-01 12:03:00
1227,1228,45742376,68.0,android,alipay,2019-11-23 13:51:00,2019-11-23 13:52:00
1229,1230,107688969,68.0,android,wxpay,2019-09-14 22:00:00,2019-09-14 22:02:00
1230,1231,104385502,248.0,ios,applepay,2019-10-22 21:30:00,2020-04-01 12:04:00
1242,1243,71809568,25.0,ios,applepay,2019-08-08 21:47:00,2020-04-01 12:03:00
1243,1244,83904574,25.0,ios,applepay,2019-10-18 22:47:00,2020-04-01 12:04:00
1245,1246,56999962,248.0,ios,applepay,2020-05-06 21:51:00,2020-05-06 21:52:00
1246,1247,101622849,248.0,ios,applepay,2019-11-04 07:50:00,2020-04-01 12:04:00
1253,1254,84123914,248.0,ios,applepay,2019-10-17 22:35:00,2020-04-01 12:04:00
1254,1255,54418628,248.0,android,wxpay,2019-08-16 20:20:00,2019-08-16 20:21:00
1255,1256,105561946,25.0,ios,applepay,2019-12-19 23:08:00,2020-04-01 12:05:00
1256,1257,108175784,25.0,android,wxpay,2019-12-20 10:21:00,2019-12-20 10:22:00
1261,1262,91757613,25.0,ios,applepay,2019-11-21 20:20:00,2019-11-21 20:45:00
1262,1263,91757613,68.0,ios,applepay,2020-03-16 11:29:00,2020-03-16 12:04:00
1267,1268,84166655,248.0,ios,applepay,2019-11-25 07:56:00,2020-04-01 12:04:00
1270,1271,95416699,248.0,ios,applepay,2020-04-07 23:52:00,2020-04-07 23:53:00
1271,1272,84282524,68.0,ios,applepay,2020-03-16 13:13:00,2020-04-01 12:06:00
1278,1279,71282124,248.0,ios,applepay,2019-09-16 13:31:00,2020-04-01 12:03:00
1279,1280,88481414,25.0,ios,applepay,2020-06-25 08:21:00,2020-06-25 08:22:00
1280,1281,62605348,68.0,ios,applepay,2019-08-22 21:40:00,2019-08-23 13:10:00
1285,1286,27591417,248.0,ios,applepay,2020-06-07 23:59:00,2020-06-08 00:00:00
1291,1292,81931475,248.0,ios,applepay,2019-09-08 07:33:00,2020-04-01 12:03:00
1296,1297,94418858,25.0,ios,applepay,2019-08-02 07:06:00,2020-04-01 12:03:00
1297,1298,94418858,248.0,ios,applepay,2019-10-30 06:50:00,2020-04-01 12:04:00
1298,1299,63330119,25.0,ios,applepay,2019-09-18 10:07:00,2020-04-01 12:03:00
1302,1303,89515983,25.0,ios,applepay,2019-12-20 10:35:00,2020-04-01 12:05:00
1304,1305,104515257,248.0,ios,applepay,2019-08-26 13:19:00,2020-04-01 12:03:00
1312,1313,23512592,248.0,android,wxpay,2020-07-20 08:40:00,2020-07-20 08:41:00
1314,1315,40067260,248.0,android,wxpay,2019-10-02 17:29:00,2019-10-02 17:31:00
1319,1320,40834632,25.0,android,wxpay,2019-09-23 07:46:00,2019-09-23 07:47:00
1320,1321,61365538,248.0,ios,applepay,2020-06-16 19:47:00,2020-06-16 19:49:00
1325,1326,108543282,68.0,ios,applepay,2019-09-14 09:52:00,2020-04-01 12:03:00
1328,1329,97536025,25.0,android,wxpay,2020-01-03 21:03:00,2020-01-03 21:04:00
1329,1330,20105330,248.0,ios,applepay,2019-10-21 08:21:00,2020-04-01 12:04:00
1333,1334,99097640,25.0,ios,applepay,2020-02-15 00:05:00,2020-04-01 12:05:00
1335,1336,108285162,248.0,android,wxpay,2020-06-22 23:11:00,2020-06-22 23:12:00
1336,1337,53902469,25.0,android,wxpay,2020-07-07 01:51:00,2020-07-07 01:52:00
1345,1346,72291755,68.0,ios,applepay,2020-01-09 16:07:00,2020-04-01 12:05:00
1346,1347,71692577,25.0,ios,applepay,2019-09-09 08:54:00,2020-04-01 12:03:00
1347,1348,98015379,248.0,android,wxpay,2020-07-22 11:54:00,2020-07-22 11:55:00
1349,1350,66093621,25.0,ios,applepay,2019-09-03 06:47:00,2020-04-01 12:03:00
1350,1351,66093621,68.0,ios,applepay,2020-01-08 00:20:00,2020-04-01 12:05:00
1351,1352,108288383,68.0,ios,applepay,2019-10-21 09:16:00,2020-04-01 12:04:00
1352,1353,96717430,68.0,ios,applepay,2019-08-12 19:48:00,2019-08-13 13:23:00
1353,1354,96717430,248.0,ios,applepay,2020-02-17 20:28:00,2020-02-18 13:15:00
1356,1357,92965504,248.0,ios,applepay,2020-07-10 08:22:00,2020-07-10 08:25:00
1360,1361,108382766,68.0,android,wxpay,2020-01-27 19:12:00,2020-01-27 19:13:00
1361,1362,31661617,248.0,ios,applepay,2019-09-30 10:28:00,2020-04-01 12:04:00
1363,1364,19014727,68.0,ios,applepay,2020-06-19 10:12:00,2020-06-19 10:13:00
1365,1366,20585405,25.0,android,wxpay,2019-11-01 08:41:00,2019-11-01 08:42:00
1369,1370,102047201,25.0,ios,applepay,2020-01-11 13:53:00,2020-04-01 12:05:00
1371,1372,84098476,248.0,android,wxpay,2019-09-17 22:17:00,2019-09-17 22:18:00
1372,1373,33704532,25.0,android,wxpay,2020-02-11 21:54:00,2020-02-11 21:55:00
1373,1374,91933296,68.0,android,wxpay,2020-03-06 07:36:00,2020-03-06 07:37:00
1376,1377,59537117,248.0,android,alipay,2019-12-12 19:56:00,2019-12-12 19:57:00
1379,1380,106281629,248.0,android,wxpay,2019-12-26 16:11:00,2019-12-26 16:12:00
1385,1386,76914428,248.0,android,alipay,2019-12-22 05:12:00,2019-12-22 05:13:00
1387,1388,72323193,68.0,ios,applepay,2019-10-11 00:46:00,2020-04-01 12:04:00
1388,1389,16341923,248.0,ios,applepay,2019-08-27 08:10:00,2020-04-01 12:03:00
1390,1391,16845787,248.0,ios,applepay,2019-11-03 07:25:00,2020-04-01 12:04:00
1391,1392,86347785,248.0,ios,applepay,2020-06-13 12:24:00,2020-06-13 12:25:00
1392,1393,95956618,25.0,ios,applepay,2019-09-28 21:49:00,2020-04-01 12:04:00
1396,1397,23557854,25.0,android,wxpay,2019-10-21 08:46:00,2019-10-21 08:47:00
1397,1398,15852719,25.0,android,wxpay,2020-03-06 08:14:00,2020-03-06 08:15:00
1398,1399,91092829,25.0,ios,applepay,2019-10-04 14:57:00,2020-04-01 12:04:00
1399,1400,76669380,248.0,android,wxpay,2019-10-04 08:47:00,2019-10-04 08:48:00
1401,1402,61103005,25.0,ios,applepay,2020-02-13 23:45:00,2020-04-01 12:05:00
1402,1403,19654412,25.0,ios,applepay,2019-10-04 07:18:00,2020-04-01 12:04:00
1403,1404,19654412,25.0,ios,applepay,2020-01-05 14:52:00,2020-04-01 12:05:00
1405,1406,64013349,25.0,android,alipay,2020-01-30 09:56:00,2020-01-30 09:57:00
1409,1410,67311746,68.0,ios,applepay,2019-12-07 19:37:00,2020-04-01 12:05:00
1413,1414,13429861,25.0,ios,applepay,2019-08-01 11:47:00,2020-04-01 12:03:00
1415,1416,23784421,25.0,android,wxpay,2019-12-12 22:51:00,2019-12-12 22:52:00
1416,1417,55893388,25.0,ios,applepay,2019-09-25 12:28:00,2020-04-01 12:04:00
1417,1418,91445633,248.0,ios,applepay,2020-03-02 10:10:00,2020-04-01 12:06:00
1418,1419,12866465,248.0,ios,applepay,2020-01-20 09:40:00,2020-04-01 12:05:00
1420,1421,99936108,25.0,ios,applepay,2019-08-30 14:12:00,2020-04-01 12:03:00
1422,1423,74192663,68.0,ios,applepay,2019-11-27 00:20:00,2020-04-01 12:04:00
1428,1429,97000274,248.0,android,wxpay,2019-08-01 17:50:00,2019-08-01 17:51:00
1430,1431,71836420,248.0,ios,applepay,2019-11-25 15:03:00,2020-04-01 12:04:00
1432,1433,33384622,248.0,android,wxpay,2020-02-13 21:31:00,2020-02-13 21:32:00
1434,1435,59277344,25.0,ios,applepay,2020-03-02 22:48:00,2020-04-01 12:06:00
1435,1436,105804878,25.0,android,wxpay,2019-08-20 23:00:00,2019-08-20 23:01:00
1437,1438,106710839,248.0,android,wxpay,2019-12-16 22:01:00,2019-12-16 22:02:00
1440,1441,52697098,248.0,ios,applepay,2020-06-27 10:51:00,2020-06-27 10:52:00
1443,1444,104100727,25.0,android,wxpay,2019-12-11 16:13:00,2019-12-11 16:14:00
1447,1448,16747435,25.0,ios,applepay,2019-09-21 17:13:00,2020-04-01 12:03:00
1448,1449,16747435,25.0,ios,applepay,2020-01-08 22:00:00,2020-04-01 12:05:00
1449,1450,16747435,68.0,ios,applepay,2020-03-23 16:48:00,2020-04-01 12:06:00
1450,1451,34088114,25.0,ios,applepay,2019-10-02 16:48:00,2020-04-01 12:04:00
1451,1452,34088114,25.0,ios,applepay,2019-12-31 14:29:00,2020-04-01 12:05:00
1456,1457,108502498,248.0,android,wxpay,2019-09-18 11:48:00,2019-09-18 11:49:00
1458,1459,84155350,25.0,android,alipay,2020-02-19 01:08:00,2020-02-19 01:09:00
1460,1461,90203395,68.0,android,wxpay,2019-09-25 07:47:00,2019-09-25 07:48:00
1466,1467,104795183,68.0,android,wxpay,2020-07-02 09:30:00,2020-07-02 09:31:00
1469,1470,55436300,248.0,ios,applepay,2019-11-04 08:12:00,2020-04-01 12:04:00
1473,1474,82457988,248.0,ios,applepay,2019-12-21 08:12:00,2020-04-01 12:05:00
1478,1479,40761209,248.0,ios,applepay,2020-02-05 23:38:00,2020-04-01 12:05:00
1484,1485,82236268,25.0,ios,wxpay,2020-05-19 21:19:00,2020-05-19 21:20:00
1485,1486,53379006,248.0,ios,applepay,2019-12-19 09:10:00,2020-04-01 12:05:00
1488,1489,44011025,248.0,ios,applepay,2020-07-15 23:41:00,2020-07-15 23:42:00
1495,1496,31609082,68.0,android,alipay,2019-09-16 08:48:00,2019-09-16 08:49:00
1504,1505,90468748,248.0,android,wxpay,2019-11-17 12:02:00,2019-11-17 12:03:00
1509,1510,9924472,25.0,android,wxpay,2019-10-06 16:22:00,2019-10-06 16:23:00
1512,1513,105837390,248.0,android,wxpay,2019-11-17 06:00:00,2019-11-17 06:01:00
1515,1516,78315756,248.0,android,wxpay,2020-01-19 09:54:00,2020-01-19 09:55:00
1516,1517,73772582,25.0,ios,applepay,2019-11-21 10:38:00,2020-04-01 12:04:00
1519,1520,57824724,25.0,ios,applepay,2019-09-18 16:19:00,2020-04-01 12:03:00
1521,1522,63766004,68.0,ios,applepay,2019-12-29 21:59:00,2020-04-01 12:05:00
1522,1523,86868123,25.0,ios,applepay,2020-06-21 18:24:00,2020-06-21 18:25:00
1536,1537,20830854,25.0,ios,applepay,2019-12-17 21:57:00,2020-04-01 12:05:00
1537,1538,69834493,68.0,ios,applepay,2019-10-26 10:02:00,2020-04-01 12:04:00
1539,1540,77265780,25.0,ios,applepay,2020-04-30 17:02:00,2020-04-30 17:03:00
1541,1542,71022382,248.0,ios,applepay,2019-09-19 03:26:00,2020-04-01 12:03:00
1542,1543,71203101,248.0,android,wxpay,2019-09-07 00:38:00,2019-09-07 00:39:00
1543,1544,34392825,248.0,android,wxpay,2020-07-31 20:19:00,2020-07-31 20:20:00
1544,1545,77438820,248.0,ios,applepay,2020-02-04 08:43:00,2020-04-01 12:05:00
1545,1546,91800413,25.0,ios,applepay,2020-02-14 21:12:00,2020-04-01 12:05:00
1547,1548,75801600,248.0,ios,applepay,2019-11-20 07:52:00,2020-04-01 12:04:00
1548,1549,30859112,248.0,android,wxpay,2020-06-18 07:34:00,2020-06-18 07:35:00
1549,1550,107050754,248.0,ios,applepay,2019-12-08 21:59:00,2020-04-01 12:05:00
1550,1551,18245678,248.0,ios,applepay,2019-08-21 13:14:00,2020-04-01 12:03:00
1551,1552,57052219,25.0,ios,applepay,2019-09-19 07:23:00,2020-04-01 12:03:00
1552,1553,108676328,25.0,android,wxpay,2019-09-01 16:47:00,2019-09-01 16:48:00
1553,1554,100515384,25.0,android,alipay,2020-04-24 18:25:00,2020-04-24 18:26:00
1554,1555,90936536,248.0,ios,applepay,2019-09-22 12:33:00,2020-04-01 12:04:00
1555,1556,63759803,248.0,ios,applepay,2020-06-27 19:37:00,2020-06-27 19:38:00
1556,1557,40177694,25.0,android,wxpay,2019-12-14 10:18:00,2019-12-14 10:19:00
1567,1568,94261821,25.0,android,alipay,2020-02-21 13:09:00,2020-02-21 13:10:00
1570,1571,15234056,248.0,ios,applepay,2019-09-13 22:26:00,2020-04-01 12:03:00
1573,1574,102494696,68.0,ios,applepay,2019-12-12 16:28:00,2020-04-01 12:05:00
